text,sentiment
shavkat mirziyoyev xitoy xalq respublikasi raisi si szinpin bilan uchrashdi si szinpin davlatimiz rahbarini samimiy qutlab unga qishki olimpiadaning ochilish marosimida shaxsan ishtirok etgani uchun chin dildan minnatdorlik bildirdi ikki mamlakat o‘rtasidagi do‘stlik va har tomonlama strategik sheriklik munosabatlarini yanada mustahkamlash ko‘p qirrali hamkorlikni kengaytirishning dolzarb masalalari yuzasidan batafsil fikr almashildi http,positive
tanasiga armatura kirib ketgan bolaning hayoti saqlab qolindi,negative
o‘rgimchak odam hemilton haqida yana bir bor uning butun dunyo odamlariga o’rnak bo’la olishiga amin bo’ldim,positive
toshkent shahri va viloyatida dori vositalarini noqonuniy muomalaga kiritilishining oldi olindi,positive
habib o‘z shogirdini yengil vaznda dunyoda tengsiz deb aytdi,positive
qishki olimpiya o‘yinlarida ilk chempion nomi ma‘lum bo‘ldi,positive
uzreport tv uzreport,positive
konte maqsadim faqat chempionlik men o‘zimga bunaqa past ambitsiya qo‘ymayman,positive
neft zavodlarida yanvar oyida ming tonna uglevodorod xomashyosi qayta ishlandi o‘zbekneftgaz,positive
o‘zbekiston otmlarida har yilgi qishki ta’til sanalarini o‘zgartirish taklif qilindi,positive
jinsiy zo‘ravonlikda ayblangan grinvudning yil avval sotilgan futbolkalari ham tekinga almashtirib beriladi,negative
pekinga tashrif doirasida o‘zbekiston prezidenti shavkat mirziyoyev pokiston bosh vaziri imron xon bilan uchrashuv o‘tkazmoqda,positive
bosh prokuratura departamenti qurilish vazirligining pora bilan qo‘lga tushgan qurilish inspeksiyasi inspektori bo‘yicha bergan izohini yolg‘onga chiqardi,positive
yevropaning to‘rtta top klubi bavariya hujumchisini o‘z safiga qo‘shib olmoqchi,positive
toshkentda avtobuslar harakatidagi oraliq vaqt barobarga qisqartiriladi,positive
o‘zbekistonda yosh gvardiyachilar bolalar va o‘smirlar sport maktablari tashkil qilinmoqda,positive
pekinda o‘zbekiston respublikasi prezidenti shavkat mirziyoyev va xitoy xalq respublikasi raisi si szinpinning ikki mamlakat rasmiy delegasiyalari ishtirokidagi muzokaralari boshlandi,positive
ronaldu ketma ket bor penaltidan foydalana olmadi u yil hisobiga bironta gol ura olmagan,negative
rishtonda fuqaroning o‘qishini evaziga ko‘chirib berishni va’da qilgan firibgar ushlandi,positive
pekindagi qishki olimpiadada chempionlikka da‘vogar sportchi koronavirusga chalindi,negative
xorazmda qurilish inspeksiyasi inspektori pora bilan qo‘lga tushgani haqidagi xabarlarga izoh berildi,positive
tashrif bilan pekinda boʼlib turgan prezident shavkat mirziyoev qishki olimpiya oʼyinlarining ochilishiga bagʼishlangan tadbirlar doirasida qator davlatlar va xalqaro tashkilotlar rahbarlari bilan muloqot qildi,positive
butun o‘zbekiston bo‘ylab yer osti silkinishlari sezildi,negative
shavkat mirziyoyev pekinda qishki olimpiya o‘yinlarining ochilish marosimida ishtirok etdi,positive
yo‘lda qoidabuzarlik qayd etishi mumkinligini bilgan ayrim haydovchilar radarlarda qayd etilmaslik uchun boshqaruvidagi transport vositasining davlat raqam belgisini turli ashyo va buyumlar bilan berkitgan holda harakatlanayotganliklari ypx xodimlari tomonidan aniqlanmoqda,positive
kunning eng muhim sport va futbol xabarlari levandovski holandning ustun tomonlari ham ko‘p biroq bu uning kelajakda ham shunday o‘ynaydi degani emas myu bosh murabbiyi pogbaning jamoadagi kelajagiga oydinlik kiritdi karlush keyrush afrika kubogidagi hakamlar va tashkilotchilikni tanqid qildi ramos realga qarshi bahsda ishtirok eta olmaydi qishki olimpiya o‘yinlarining ochilish marosimida o‘zbekiston terma jamoasi ishtirok etdi,positive
ё ў қўғқ қ ҳ қ ғ қ қ қ ў ё ҳ ққ ғ,positive
reklama imulife immunitetni mustahkamlashga yordam beradigan qora sedana yog‘i,negative
dembele atletiko bilan bahsni asosiy tarkibda boshlaydi,positive
jamoat xavfsizligi departamenti haydovchilik guvohnomasini berishda monopoliya o‘rnatilayotgani haqidagi xabarlarga munosabat bildirdi,positive
pekin qishki olimpiya o‘yinlarining ochilish marosimida o‘zbekiston terma jamoasi ishtirok etdi unda musobaqada qatnashuvchi yagona vakilimiz komiljon to‘xtayev o‘zbekiston bayrog‘ini ko‘tarib chiqdi komiljon to‘xtayev fevral kuni gigant slalom fevral kuni slalom bo‘yicha bellashadi ma‘lumot uchun ushbu olimpiadada davlat ishtirok etadi butun dunyodan kelgan mingdan ortiq sportchi ta sport turi bo‘yicha komplekt o‘y,positive
levandovski holandning ustun tomonlari ham ko‘p biroq bu uning kelajakda ham shunday o‘ynaydi degani emas,positive
pekinda xxiv qishki olimpiya o‘yinlarining tantanali ochilish marosimi boshlandi bayram mashhur qush uyasi deb nomlangan milliy stadionda bo‘lib o‘tyapti bu musobaqa tarixidagi eng yorqin marosim bo‘lishini va‘da qilinmoqda ko‘rgazmani tashkil etishda mingga yaqin kishi qatnashayotgan bo‘lsa ularning foizini o‘smirlar tashkil etadi yana bir muhim jihat shundaki prezident shavkat mirziyoyev marosimni bevosita stadionning o‘zidan to,positive
yoshlar va voyaga yetmaganlarni internetdagi zararli axborotlardan himoya qilish to‘g‘risida vazirlar mahkamasiga parlament so‘rovi yuborildi,positive
o‘zbekistonda maktab o‘quvchilariga milliy musiqa cholg‘ularidan kamida bittasida kuy ijro etish mahorati o‘rgatiladi,negative
oliy va o‘rta maxsus ta’lim vaziri o‘zbekiston voleybol federatsiyasining prezidenti etib saylandi,positive
ramos realga qarshi bahsda ishtirok eta olmaydi,negative
toshkentda kia k avtomobili sotuvi boshlandi k innovatsion sedan bo‘lib unda sport va dinamika nafis dizayn bilan uyg‘unlashtirilgan avtomobilning eng asosiy avfzalligi u o‘zbekistonda e klassdagi birinchi avtomobil uning shu sinfdagi boshqa mashinalardan farqi bor gabariti juda katta yana bir avfzalligi tabiiy teri ishlatilgan old va orqa o‘rindiqlarida ventilyatsiyasi bor kruiz nazorat tizimi kuchli avtomobilga ta xavfsizlik,positive
dam olish kunlari ob havo keskin sovishi kutilmoqda,negative
senatorlar propiska so‘zini qonunchilikdan chiqarish taklifini ma‘qulladi,positive
karlush keyrush afrika kubogidagi hakamlar va tashkilotchilikni tanqid qildi,negative
namangandan krasnodar yekaterinburg irkutsk va samaraga parvozlar amalga oshirilishi boshlandi,positive
yunusobod tumanida tadbirkor daraxtlarning tagini betonlab tashladi avvalroq ushbu hududda niqob kiygan noma’lum shaxslar tup eldor qarag‘ayini kesib tashlagandi,negative
zuzu yovvoyi tabiat qo‘yniga qo‘yib yuborilishga tayyor emas toshkent hayvonot bog‘i ma’muriyati onasi qafasga tashlab yuborgan qizchaga tegmagan zuzu laqabli ayiqni tabiat qo‘yniga qo‘yib yuborish taklifiga munosabat bildirdi,positive
myu bosh murabbiyi pogbaning jamoadagi kelajagiga oydinlik kiritdi,positive
avval xabar berganimizdek kinematografiya agentligi bosh direktori firdavs abduxoliqovning sudi boshqa kunga ko‘chirildi ma‘lum qilinishicha uning sog‘lig‘i tiklangandan keyin sud kuni belgilanadi firdavs abduxoliqovning advokati bo‘lib o‘tadigan sud majlisini to‘g‘ridan to‘g‘ri efirlarsiz tashkil etishni ta‘minlashni so‘radi eslatib oʻtamiz firdavs abduxoliqovga nisbatan maʼmuriy ish qoʻzgʻatilgan u davlat xaridlari to‘g‘risidagi qonu,positive
o‘tgan yilda ta baliqchilik klasteri soliqlardan ozod etilishi natijasida mlrd so‘m imtiyozga ega bo‘ldi bu haqda aokada o‘tkazilgan brifingda o‘zbekbaliqsanoati uyushmasi axborot xizmat rahbari zilola ro‘ziyeva ma’lum qildi yilda ming tonna baliq yetishtirilgan bir qator xorijiy davlatlarga mln dollar qiymatdagi ming tonna baliq va baliq mahsulotlari eksport qilingan,positive
prezident shavkat mirziyoyev pekin shahriga tashrif buyurdi aeroportda davlatimiz rahbarini ushbu mamlakatning rasmiy shaxslari kutib oldi,positive
kinematografiya agentligi bosh direktori firdavs abduxoliqovning sudi qoldirildi uning advokati himoyasi ostidagi abduxoliqovning sog’lig’i yomonlashgani bois sudni boshqa kunga qoldirishni so’radi uning talabi qanoatlantirildi,negative
o‘zpfl yil mavsumida homiylar hisobidan mlrd mln so‘m ishlab topgan bu tashkilot o‘z harajatlarining foizi ishlab topdi degani,positive
prezident shavkat mirziyoyev pekin shahriga jo‘nab ketdi bugun davlatimiz rahbari pekin milliy stadionida bo‘lib o‘tadigan xxiv qishki olimpiya o‘yinlarining tantanali ochilish marosimida ishtirok etadi tashrif dasturida qator ikki tomonlama uchrashuvlar ham rejalashtirilgan,positive
kunning eng muhim sport va futbol xabarlari barsa peshqadam real ikkinchi uefa yilning eng serdaromad klublari reytingini e‘lon qildi jinsiy zo‘ravonlikda ayblangan grinvud garov evaziga ozod etildi morata xavining loyihasida ishtirok etmoqchi u yozda barsaga o‘tadi psj pochettino o‘rniga zidanni murabbiy etib tayinlamoqchi bavariyaning yosh futbolchisi koronavirus sababli yurak kasalligiga chalindi gullit uning r,positive
gullit uning ronaldu va messi bilan bir davrda o‘ynayotgani achinarli,positive
bavariyaning yosh futbolchisi koronavirus sababli yurak kasalligiga chalindi,negative
toshkentdagi temir panjara ishlab chiqarish sexida yong‘in sodir bo‘ldi,negative
nasa yilda xalqaro kosmik stansiyani orbitadan chiqarib uni okeanga cho‘ktirishni rejalashtirmoqda,positive
psj pochettino o‘rniga zidanni murabbiy etib tayinlamoqchi,positive
qashqadaryoda gaz quvurlarini talon toroj qilish holati aniqlandi,negative
sanoat mulki obyektlari to‘g‘risidagi qonunchilikni buzganlik uchun jarima belgilandi,positive
shu onda men uning iyagidan bo‘g‘ib turganimda habib konor bilan jangi haqida hech kim bilmagan tafsilotlarni aytib berdi,positive
sitorai mohi xossa saroyida restavratsiya ishlari noto‘g‘ri olib borilgani natijasida me’moriy obidaga mlrd so‘mlik zarar yetgan,negative
toshkent avtobus parki ta elektrobus bilan toʻldirildi ular yaqin kunlarda yo‘nalishlarda ishga tushiriladi,positive
internetdagi firibgarlarni ichki ishlar xodimlari aniqlasha olayaptimi bu savolga juma kuni da navbatchilik qismi ko‘rsatuvida javob olishingiz mumkin,positive
talabalar ana’naviy ta‘limga fevraldan fevralga qadar bosqichma bosqich o‘tkaziladi oliy va o‘rta maxsus ta’lim vazirligi,negative
morata xavining loyihasida ishtirok etmoqchi u yozda barsaga o‘tadi,positive
internetdagi firibgarlarni ichki ishlar xodimlari aniqlasha olayaptimi bu savolga juma kuni da navbatchilik qismi ko‘rsatuvida javob olishingiz mumkin,positive
iyuldan avtomobil yo‘llari sohasiga tegishli ma’lumotlar bazasini o‘z ichiga olgan shaffof yo‘l platformasi test rejimida ishga tushiriladi,positive
mo’jizalarga ishoning va yangi yil siri o‘yinida ishtirok etishga ulguring har hafta siz smartfon yoki so’mlik sertifikat yutib olishingiz mumkin va fevral kuni biz golden house xonadonining baxtli egasini e‘lon qilamiz magnum‘da kamida so’m qiymatli xaridlar qiling yoki hamkorimiz mahsulotini sotib oling mgmuz bot botda chekni ro‘yxatdan o‘tkazing yangi yil sirini magnum bilan birga oching facebook instagram,positive
parkent tumani hokimligi kultepa arxeologiya yodgorligini tadbirkorga sotib yuborgani aniqlandi,negative
jinsiy zo‘ravonlikda ayblangan grinvud garov evaziga ozod etildi,negative
finlyandiya o‘zgidromet faoliyatini qo‘llab quvvatlash uchun mln yevro grant ajratdi,positive
qozog‘iston yoshgacha bo‘lgan bolalar uchun parvozlarni bepul qildi shunday qilib mamlakat ichki turizmni rivojlantirishni rejalashtirmoqda,positive
yilga borib o‘zbekistonda quyosh va shamol elektr stansiyalari quvvati mvtga yetkaziladi,positive
sentyabrgacha aqsh o‘zbekistonga yana million doza pfizer va moderna koronavirusga qarshi vaksinalarini yuboradi,positive
barsa peshqadam real ikkinchi uefa yilning eng serdaromad klublari reytingini e‘lon qildi,positive
turizm va sport vaziriga ikki o‘rinbosar tayinlandi,positive
tanzila norboyeva oliy majlisi senatining yigirma uchinchi yalpi majlisida nufuzli xalqaro reytinglarda mamlakatimiz o‘rni yaxshilanganini aytdi iqtisodiy erkinlik indeksida mamlakatimiz pog‘ona yuqorilab o‘rinni egalladi huquq ustuvorligi indeksi bo‘yicha pog‘ona yuqorilab o‘ringa ko‘tarildi o‘zbekiston bu borada eng yaxshi natija ko‘rsatgan ta davlatdan biriga aylandi global innovatsion indeksda o‘zbekiston pog‘onaga k,positive
xotin qizlarga tadbirkorlikni yo‘lga qo‘yish uchun million so‘mgacha kreditlar ajratiladi,positive
ayrim davlatlardan yurtimizga kirib keluvchi yo‘lovchilarni karantinga joylashtirish tartibi bekor qilinmoqda,positive
prezidentdan tashabbus har yili har bir xonadon taginadan daraxt eksin har bir tashkilot tadan eksin xalqimiz qo‘llab quvvatlaydi albatta duoga qolamiz,positive
oliy ta‘lim muassasalari akademik litsey va professional ta‘lim muassasalari talabalari hamda o‘quvchilari uchun avia hamda poyezd chiptalari tarif qismidan foiz miqdorida chegirma berilishi imtiyozi saqlab qolinadi,negative
omikron shtammning yashirin davri qisqaligini inobatga olib koronavirus infeksiyasi tasdiqlangan bemor bilan muloqotda bo‘lgan shaxslarning karantin muddati kundan kungacha qisqartiriladi,negative
rasmiy fevraldan o‘zbekistonda o‘quv jarayonlari an‘anaviy shaklga o‘tkaziladi,negative
o‘zbekistonda mobil ekopatrullar faoliyati yo‘lga qo‘yiladi,positive
yashil makon umummilliy loyihasi bu bir yillik tadbir emas prezident,positive
maishiy chiqindilar uchun to‘lovlarning yangicha tizimi joriy etiladi,positive
myuller bavariyaning yangi shartnoma taklif qilmayotganini aytdi unga apldan takliflar bor,positive
o‘zbekistonda tiktok’ni butunlay bloklash taklif qilindi,positive
chiqindini qayta ishlashga qodir klasterlarga bir qator soliqlar stavkasi etib belgilanadi,positive
ta mahallada yildan buyon chiqindini olib chiqish masalasi hal etilmagan prezident,positive
barselona obameyangni o‘z futbolchisi sifatida tanishtirib u uchun million tovon puli belgiladi,positive
narpay va paxtachi tumanlarida elektr energiyasidan noqonuniy foydalanish holatlari aniqlandi,positive
odamlar hatto eshigi va hovlisi atrofini tozalashdan daraxt gul ko‘chat ekishdan erinadigan bo‘lib qoldi prezident videoselektor yig‘ilishida ekologik muammolar haqida gapirib o‘tdi,positive
bolalar ombudsmanining aralashuvi bilan navoiydagi bog‘chaning issiqlik tizimidagi muammolar bartaraf etildi,positive
suares jch saralashidagi gollari soni bo‘yicha messini ortda qoldirdi,positive
birozdan so‘ng prezident shavkat mirziyoyev raisligida videoselektor yig‘ilishi boshlanadi davlat rahbari matbuot kotibining ma’lum qilishicha yig‘ilishda chiqindilar bilan ishlash tizimini takomillashtirish va hududlardagi ekologik holatni yaxshilash yashil makon umummilliy loyihasini amalga oshirish bo‘yicha yildagi ustuvor vazifalar muhokama qilinadi,positive
din ishlari bo‘yicha qo‘mita raisiga birinchi o‘rinbosar tayinlandi,positive
bojxona kodeksiga qo‘shimcha va o‘zgartirishlar kiritildi,positive
barselonaning jami qarzlari miqdori milliard yevrodan oshgani ma‘lum bo‘ldi,negative
tadbirkorlar maktabida mavsum o‘quv kurslari boshlandi,positive
oliy va o‘rta maxsus ta’lim vazirining matbuot kotibi tayinlandi,positive
milan yulduzi jamoani tekinga tark etadigan bo‘ldi,positive
turga ega muddatli to‘lov nega mijozlar bizdan qochib ketishmadi agar namuna development kompaniyasi o‘zbekiston qurilish bozorida nisbatan yaqinda paydo bo‘lgan bo‘lsa nega u odamlarda bunday qiziqish uyg‘otdi nega nur turar joy mavzesi issiq kulchalar kabi sotilmoqda nega ishonch kundan kunga ortib bormoqda savollar ko‘p bitta javob bor namuna development mijozlar tanlagan kompaniya bizning maqsadimiz kutgandan ortiq n,positive
xalqaro islom akademiyasi rektori prezident maslahatchisi etib tayinlandi,positive
joriy yildan buyrak transplantatsiyasi operatsiyalari barcha viloyatlarda amalga oshiriladi,positive
saidnosir usmonov qurilish vazirining axborot siyosati masalalari bo‘yicha maslahatchisi etib tayinlandi,positive
oʻzbekiston biatlon federatsiyasi roʻyxatdan oʻtkazildi,positive
o‘zbekistondagi barcha oliy ta’lim muassasalari kompleks o‘rganiladi,positive
qurilish uchun pudrat tashkilotlarini aniqlash elektron tender orqali amalga oshiriladi,positive
onasi ayiqning qafasiga uloqtirgan qizaloq intensiv terapiya xonasiga o‘tkazildi,positive
reco sement қ ўғ elmurod haqnazarov biznesni yo’lga qoydi reco sement ҳ қ қққ қ ў қ ғ ё ғ ҳ қ reco sement ў,positive
aoka kinoteatr telekanalidagi filmlarning birida ochiq sahna efirga ketgan holatni o‘rganib bosh prokuraturaga ma‘lumot kiritadi,positive
oʻzbekiston ayollar milliy terma jamoasiga yaponiyalik mutaxassis bosh murabbiy etib tayinlandi,positive
uzbekistan airways moskvaga qoʻshimcha aviaqatnovlarni yoʻlga qoʻymoqda,positive
baada o‘tkazilayotgan velopoyganing bosqichida o‘zbekistonlik vakillar o‘rinni egalladi,positive
bugun o’zbekiston futbol assotsiatsiyasi va jismoniy tarbiya va sport universiteti o’rtasida o’zaro hamkorlikni yo’lga qo’yish to’g’risida memorandum imzolandi bu haqda uzreport tv muxbiri xabar berdi memorandumga ko’ra tomonlar futbolni aholi o’rtasida ommaviy sport turiga aylantirish universitet talabalaridan yuqori iqtidorga ega bo’lgan yosh futbolchilarni tanlash saralash mamalakat futbolini rivojlangan davlatlar bilan raqobat qila ol,positive
senat gaz ballonli avtomobillarning xavfsizligini ta’minlash holati yuzasidan vazirlar mahkamasiga parlament so‘rovi yubordi,positive
sherzodxon qudratxo‘ja xalqaro press klubdagi boshqaruvni boshqa odamga topshirishini va o‘zeoavma raisi lavozimidagi kelgusi rejalari haqida gapirib berdi,positive
sherzodxon qudratxoʻja o‘zeoavma raisi etib tayinlandi ayni paytda o‘zbekiston elektron ommaviy axborot vositalari milliy assotsiatsiyasining a‘zolari umumiy yig’ilishi bo’lib o’tmoqda uzreport tv muxbirining xabar berishicha yig’ilish davomida tashkiliy masala ko’rib chiqildi assotsiatsiya raisi firdavs abduxoliqov yig’ilishda o’z lavozimidan ozod etishni so’radi bir ovozdan ariza qoniqtirilib firdavs abduxoliqov lavozimidan ozod etil,positive
farg‘onadagi bozorning ta do‘koni yonib ketdi,negative
shavkat mirziyoyev nafar mahkumni afv etdi,positive
anons markaziy osiyoda blekaut yagona energetika tizimi o’zini oqlaydimi xalqaro munosabatlar yangiliklari energetika siyosati energetik mustaqillik haqida bugun soat da aspekt ko’rsatuvining navbatdagi sonida bilib olasiz,positive
yil boshidan buyon isteʼmolchilar tomonidan milliard soʻmlik tabiiy gaz oʻgʻirlangan oʻzneftgazinspeksiya,negative
o‘qishni xorijdan o‘zbekistonga ko‘chirish bo‘yicha tarqalgan xabarlarga izoh berildi,positive
azamat fayziyev nurota tumaniga hokim etib tayinlandi,positive
anons so‘nggi pushaymon ko‘rsatuvining sonini bugun yanvar kuni soat da uzreport tvda tomosha qiling,positive
denov tumaniga yangi hokim tayinlandi,negative
shavkat mirziyoyev hafta yakunida qishki olimpiya o‘yinlarining ochilish marosimida ishtirok etish uchun xitoyga boradi,positive
samarqandda bir yigit ko‘chada ketayotgan keksa odamning yuziga tepib qochib ketdi uning shaxsi aniqlanib iibga olib kelindi holat yuzasidan uning ota onasiga nisbatan o‘rnatilgan tartibda hujjatlar rasmiylashtirildi,negative
tarixiy rekord nadal katta dubulg‘a turkumidagi turnirda marta g‘olibga aylandi,positive
endi arizalarni sudga taalluqli bo‘lmaganligi uchun rad etish taqiqlanadi,positive
andijonda yangi tug‘ilgan chaqaloq jasadi topildi bosh prokuratura matbuot kotibi uzreportnews‘ga holat bo‘yicha ma’lumot berdi,negative
o‘zbekistonda ishni sudga qadar yuritishda yagona tergov axborot tizimi joriy etiladi,positive
shavkat mirziyoyev har bir mahallaning iqtisodiy ijtimoiy ilmiy markazi bo‘lishi kerak u yerda hayot qaynashi kerak,positive
қ ў қў ² spark ² cobalt a minervacityuz mj developers bot,positive
shavkat mirziyoyev davlat rahbari boʼlgan birinchi kundan islom karimovning ezgu ishlari davom ettirilishini aytgan edi uning xotirasini abadiylashtirish boʼyicha qarorlar qabul qildi maqbarasi barpo etildi birinchi prezidentimiz tavallud topgan yanvar kunini nishonlash anʼanaga aylandi bugungi tadbir ham shuning bir ifodasi boʼldi qurʼon oyatlari oʼqilib duo qilindi islom karimovning xalqimiz manfaati yoʼlida qilgan ishlari mardlik,positive
sharqiy hab loyihasi doirasida bugun namangan perm yo‘nalishida ilk aviareys amalga oshirildi,positive
bugun o‘zbekistonda islom karimovning tavallud topgan kuni nishonlanmoqda shu munosabat bilan shavkat mirziyoyev birinchi prezidentimiz haykali poyiga gulchambar qoʼydi,positive
avval xabar berganimizdek yanvar kuni poytaxtdagi hayvonot bog‘ida yosh ona barchaning ko‘z o‘ngida uch yoshli qizini ayiq qafasiga tashlagan tashrif buyurchilarning urinishlariga qaramay ayolni to‘xtatib bo‘lmagan uzreport tvga bergan intervyuda hayvonot bog‘i xodimi sodir bo‘lgan voqeaga oid yangi tafsilotlarni ochiqladi,negative
yillarda paxta hosildorligi syentnerga yetkaziladi,positive
o‘zbekiston may oyida tashrif buyurish uchun top davlatlar qatoridan joy oldi,positive
tadbirkorlarga mehmonxona bo‘yicha yer va mol mulk solig‘i stavkasi foizga kamaytiriladi,positive
ozodlikning qadriga yetmay jinoyat ko‘chasiga kirganlar qismati panjara ortidagi hayot mahkumlarning iqrori so‘nggi pushaymon ko‘rsatuvining sonini youtube kanalimizda tomosha qiling,positive
anons jinoyatchilikka qarshi olib borilayotgan tezkor tadbirlar voqea joyidan eksklyuziv reportajlar navbatchilik qismi har juma da uzreport tv telekanalida tomosha qiling,positive
tibbiy turizmga oid davlat standarti qabul qilindi,positive
oʻzbekiston dzyudo federatsiyasi raisiga ikki oʻrinbosar va federatsiyaning sirdaryo va andijon viloyatlari boʻlimlariga yangi rahbar saylandi,positive
anons ozodlikning qadriga yetmay jinoyat ko‘chasiga kirganlar qismati panjara ortidagi hayot mahkumlarning iqrori jamoliddin nasimovning yangi loyihasida so‘nggi pushaymon har dushanba soat da uzreport tv telekanalida tomosha qiling,positive
o‘zbekistonlik velosportchilar tour of sharjah musobaqasini muvaffaqiyatli boshladi,positive
dan ortiq faoliyat turi bo‘yicha monopoliyalar tugatiladi,positive
u yengil shok holatida bo‘lgan balandlikdan yiqilish oqibatida ochiq bosh miya jarohati kuzatilgan ssv onasi ayiqning qafasiga uloqtirgan qizaloqning holati bo‘yicha ma‘lumot berdi,negative
tashqi ishlar vazirligi oʻzbekistonliklar rossiyada kun roʻyxatdan oʻtmasdan qolishi mumkinligi haqidagi maʼlumotni rad etdi,positive
ijtimoiy nafaqa oluvchi o‘zgalar parvarishiga muhtoj yolg‘iz shaxslarga kompensatsiya to‘lovi joriy etiladi,positive
termiz shahridagi uylarning birida yong‘in sodir bo‘ldi,positive
yoshli qizini ayiqlar qafasiga tashlab yuborgan ayolga nisbatan jinoyat ishi qo‘zg‘atildi,negative
prezident sergelidagi maktab direktorini o‘zbekiston xalq o‘qituvchisi unvoni bilan taqdirladi,positive
everest ko‘rsatuvining ushbu sonida multfilmlar qanday yaratilishi uni yaratishda nechta mutaxassis ish olib borishi ushbu sohani o‘rganish uchun qayerda o‘qish kerakligi hamda bu sohada qanday daromad topish mumkinligi haqida bilib olasiz ko‘rsatuvni to‘liq quyidagi havola orqali tomosha qiling,positive
maktab ta‘limini rivojlantirish dasturi qabul qilinadi mutasaddilarga jahon banki yunisef osiyo taraqqiyot banki kabi nufuzli tashkilotlar va moliya institutlari bilan birga ishlab aniq hisob kitoblarni qilgan holda yil yakuniga qadar maktab ta‘limini rivojlantirish strategiyasini ishlab chiqish topshirildi,positive
barcha maktablarda vatanparvarlik darslari tashkil etiladi maktabni bitirgan bola kamida bitta kasb bilan birga bitta milliy cholg‘u asbobini chalishni bilishi shart dedi davlat rahbari,positive
o‘quvchilar bilimini baholash darsliklardagi vazifalarni bajarish u yoki bu formulani yod olish darajasi bilan chegaralanmasligi kerak o‘quvchining dunyoqarashi mantiqiy va ijodiy fikrlashi berilgan masala bo‘yicha o‘quv dasturi bilan cheklangan qoidalardan tashqari nostandart yechimlar berishini ham inobatga olish zarur dedi prezident yig‘ilishda,positive
maktablarning dars tugashi bilan yopilishi bu mutlaqo noto‘g‘ri kutubxona sport zal kompyuter xonalari tadbirlar zali doimiy ishlashi ularda har kuni musobaqa konsert kitobxonlik mushoira zakovat va boshqa intellektual o‘yinlar o‘tkazilishi kerak dedi davlatimiz rahbari,positive
bugundan boshlab xalq ta‘lim vazirligining qurilishga buyurtmachi bo‘lish vakolati tugatiladi endi bu ishlar bilan joylardagi hokimlar shug‘ullanadi endi yangi maktablar mahalla faollari ota onalar va jamoatchilik nazorati ostida quriladi va foydalanishga qabul qilinadi dedi shavkat mirziyoyev,positive
yuqori malakali o‘z ustida doimiy ishlaydigan muallimlar faoliyatini yangi yondashuvlar asosida qo‘llab quvvatlash tizimi yaratiladi ularning ish haqi ham sezilarli darajada oshiriladi bunday pedagoglarni faoliyatini keng qo‘llab quvvatlash uchun xalq ta‘limi vazirining jamg‘armasi tashkil etiladi va unga dastlab byudjetdan milliard so‘m ajratilishi belgilandi,positive
bugundan hokimlarning maktabga e‘tibor qilish besh yilligi boshlanadi respublika kengashiga shaxsan prezidentning o‘zi rahbarlik qiladi,positive
hanuzgacha ta paxsadan qurilgan maktab mavjud shavkat mirziyoyev maktab ta‘limi tizimidagi kamchilik va muammolarni sanab o‘tdi,positive
biz ko‘p vaqt yo‘qotganmiz shavkat mirziyoyev ta‘lim tarbiya sohasidagi islohotlar haqida gapirdi,positive
birozdan so‘ng prezident shavkat mirziyoyev raisligida maktab ta‘limini rivojlantirish masalalari yuzasidan videoselektor yig‘ilishi boshlanadi yig‘ilishda sohani kompleks rivojlantirish va isloh qilishga qaratilgan yangi tashabbuslar ilgari suriladi,positive
sog‘lom turmush tarzi platformasi uchun milliard so‘m ajratiladi,positive
o‘zgidromet ertaga o‘zbekistonning qator viloyatlarida shamol kuchayishi kutilmoqda,positive
qashqadaryoning ayrim hududlarida kuchli shamol sabab elektr toki vaqtinchalik o‘chirildi,negative
bayramlarda yaqinlaringizga pul o’tkazing bayramlar keladi shuning uchun azizlarga sovg‘alar berish vaqti keldi dunyoning istalgan nuqtasidan visa kartalariga pul o‘tkazish batafsil ma‘lumot cisvisacom,positive
qozog‘iston markaziy osiyodagi blekautga sirdaryo iesdagi qisqa tutashuv sabab bo‘lganini aytdi,negative
ma’muriy javobgarlik to‘grisidagi kodeksning nomi o‘zgarmoqda,positive
ilk marta o‘zbekistonda ekoshahar gektar maydonda quriladigan bo‘ldi,positive
o‘zbekistonda fevraldan nimalar o‘zgaradi,positive
yurak qon tomir kasalligi mavjud fuqarolarga enalapril dorisi bepul tarqatiladi,positive
davlat ekologiya qo‘mitasi raisiga birinchi o‘rinbosar tayinlandi xalilov umarbek yaxshimurodovich o‘zbekiston respublikasi ekologiya va atrof muhitni muhofaza qilish davlat qo‘mitasi raisining birinchi o‘rinbosari lavozimiga tayinlandi shu kunga qadar u navoiy viloyati nurota tumani hokimi vazifasida ishlab kelayotgan edi,positive
shavkat mirziyoyev hindiston markaziy osiyo birinchi sammitida ishtirok etdi unda davlat rahbari amaliy hamkorlikni ilgari surishning strategik yo‘nalishlari bo‘yicha bir nechta takliflarni ilgari surdi,positive
kiyev politsiyasi chevrolet cobalt avtomobilidan foydalanadigan bo‘ldi,positive
yanvardan respublikadagi barcha gaz quyish shaxobchalari odatiy rejimda ishlay boshlaydi,positive
toshkentning ta tumanida tabiiy gaz ta’minoti to‘liq tiklandi,positive
joriy yilning yanvariga qadar is gazidan nafar fuqaro vafot etdi,negative
