text,date,sentiment,promotional
"Shavkat Mirziyoyev rang berish to'g'risidagi qarorni imzoladi. Uning so'zlariga ko'ra, ushbu hujjat ""haydovchilar va yo'lovchilarning kayfiyatini ko'taradi"". 

1 iyuldan boshlab orqa yon oynalarning rangi bepul bo'ladi, to'liq rang olti baravar kamayadi, 10 yoshgacha bo'lgan avtomobilni tekshirish bekor qilinadi.

",2022-06-28 18:31:29,positive,no
" 28-IYUN KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Bir guruh erkaklar Toshkentda shafqatsiz talonchilik qilishdi. Video

Ukrainadagi mojarodan keyin Markaziy Osiyoning kelajagi qanday bo'ladi. Mutaxassislar ikkita stsenariyni bashorat qilishdi

Qiziqarli raqamlar. So'rovda qatnashgan o'zbeklarning 83 foizi Konstitutsiyadagi o'zgarishlarni qo'llab-quvvatlamoqda, dedi markaz",2022-06-28 18:25:37,positive,no
"To'qimachilik sanoati-bu arzon narxlarda bizga oltin eksportidan ko'ra ko'proq daromad keltiradigan sanoat, dedi Shavkat Mirziyoyev bugun yig'ilishda. Prezident paxta hosildorligini oshirish va uni qayta ishlash darajasini oshirishga imkon beradigan bir qator muhim tashabbuslarni ilgari surdi, shuningdek, x ni qat'iyan taqiqladi",2022-06-28 18:12:57,positive,no
"Savdo-sanoat palatasi raisi Davron Vohabov Toshkent to'qimachilik va yengil sanoat instituti rektori etib tayinlandi.

",2022-06-28 17:45:14,positive,no
"Yoz qizg'in pallada va yana aholi orasida sinoptiklar go'yo kunduzgi soatlarda 47-50 darajaga yetadigan haroratning haqiqiy qiymatlarini yashirayotgani haqida gap ketmoqda. 

Ba'zilar hatto 60 daraja va undan yuqori qiymatlarni ko'rsatadigan uy jihozlarining fotosuratlarini joylashtiradilar. Bunday odamlarni ishontirish",2022-06-28 16:34:37,positive,no
"Navoiy viloyatidagi dam olish maskanida o'smir vafot etdi.

",2022-06-28 16:01:37,negative,no
"""Xududgazta'minot"" da gaz uchun kechiktirilgan to'lovlar uchun jarimalarni majburiy undirishning noqonuniyligi e'lon qilindi. Kompaniya ma'lumotlariga ko'ra, gaz etkazib beruvchi va iste'molchi o'rtasidagi o'zaro hisob-kitoblarda aqlli hisoblagichlarning joriy etilishi tufayli kechiktirilgan to'lovlar uchun ""jarimalarni hisoblash"" tushunchasi yo'qoldi.

",2022-06-28 15:26:55,positive,no
"O'zbekistonning turizm sohasi jadal rivojlanmoqda. Mavjud geosiyosiy sharoitlar tufayli mamlakat ko'plab sayyohlar, ayniqsa Rossiyadan kelganlar uchun diqqatga sazovor joyga aylandi. Mutaxassislarning ta'kidlashicha, MDH mamlakatlaridan sayyohlik oqimi faqat o'sib boradi, chunki hozir dunyoni mintaqalashtirish jarayoni faol davom etmoqda.

Biroq, bu erda ",2022-06-28 15:08:37,positive,no
"Frantsuz avtomobillari""UzChasys"" dan o'zbek faralari bilan jihozlanadi

""O'zavtosanoat"" AJning tarkibiy bo'linmasi bo'lgan ""UzChasys"" avtomobil faralarini ishlab chiqaruvchi Namangan kompaniyasi ""Peugeot Partner"" avtomobillari uchun faralarni Stellantis kompaniyasiga (Fransiya) yetkazib berishni boshladi. Shunday qilib, kompaniya etkazib berish geografiyasini kengaytirdi",2022-06-28 14:54:45,positive,yes
"Poytaxt hokimligi ""Toshkentning 12 ta tarixiy darvozasi""loyihasining birinchi eskiz variantlarini namoyish etdi. 

Loyiha haqida ko'proq ma'lumotni bu erda o'qing.

",2022-06-28 13:19:09,negative,no
"""O'zbekiston temir yo'llari"" shahar atrofi uchun 40 ga yaqin yo'lovchi elektr poyezdlarini sotib olish imkoniyatini ko'rib chiqmoqda. 

",2022-06-28 12:48:18,positive,no
"Samarqandda kelin sirka kislotasini ichib o'z joniga qasd qildi. 

",2022-06-28 12:19:51,negative,no
"Uzbekistan Airways 1 avgustdan boshlab Toshkentdan Seulga parvozlar sonini ko'paytirmoqda. 

",2022-06-28 12:06:24,positive,no
"""Ijtimoiy fikr"" jamoatchilik fikrini o'rganish markazi o'zbekistonliklarning Konstitutsiyaga o'zgartish va qo'shimchalar kiritish haqidagi fikrlariga bag'ishlangan telefon orqali so'rov o'tkazdi. So'rovda qatnashgan respondentlarning aksariyati – 83% - konstitutsiyaviy islohotni qo'llab-quvvatlaydi. 

""Ijtimoiy fikr ""da"" yangi tahrirdagi asosiy qonun shubhasiz",2022-06-28 11:43:10,negative,no
"O'zbekistonda koronavirus bilan kasallanganlar sonining ko'payishi pasaymoqda

 2022-yil 27-iyun kuni O'zbekistonda koronavirus infektsiyasining qayd etilgan holatlari soni 91 tani tashkil etdi.",2022-06-28 10:44:26,positive,no
"Mutaxassislar Ukrainada Markaziy Osiyo uchun mojaro yakunlanishi natijasida voqealar rivojlanadigan ikkita stsenariyni bashorat qilishdi.

",2022-06-28 10:43:19,positive,no
"Toshkentda Buyuk Turon shoh ko'chasi ikki kunga yopildi

""27 – iyun soat 19:00 dan 29 – iyun soat 00: 00 gacha avtomobil transporti harakati uchun Buyuk Turon shoh ko'chasi Islom Karimov shoh ko'chasi bilan kesishgan joydan Alisher Navoiy shoh ko'chasi bilan kesishgan joygacha to'sib qo'yilgan"", - deyiladi poytaxt hokimligida.

Buning ababi hundaki, yuz",2022-06-28 10:06:36,positive,no
"Bir guruh erkaklar Toshkentda shafqatsiz talonchilik qilishdi. Ular kunduzi Yunusobod tumanidagi xususiy uyga bostirib kirib, xo'jayin va uning qizlariga tahdid qilishdi.

",2022-06-28 09:47:37,negative,no
" 28-IYUN KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 O'zbekiston prezidenti administratsiyasida niqob rejimi joriy etilganmi? Bugungi uchrashuv uzoq vaqtdan beri birinchi marta niqoblarda bo'lib o'tdi

 So'z va matbuot erkinligi har doim Konstitutsiya, qonunlar va mamlakat prezidenti himoyasida bo'ladi. Mirziyoyev OAV xodimlarini tabrikladi

 O'zbekiston",2022-06-28 08:58:39,positive,no
"O'zbekistonga Rossiya Prezidentining xorijiy mamlakatlar bilan mintaqalararo va madaniy aloqalar bo'yicha boshqarmasining yirik delegatsiyasi tashrif buyurdi.

",2022-06-28 08:48:01,positive,no
"O'zbekiston ilm-fani turg'unlik botqog'iga chuqurroq kirib borishda davom etmoqda

Sog'liqni saqlash vazirligi ko'plab kasal va gavjum shifoxonalar haqidagi mish-mishlarni rad etdi

""Shota Rustaveli"" haykali tez orada o'z joyiga qaytariladi

Va yangi odamlar

27 iyun kuni O'zbekistondagi asosiy voqealar haqidagi sharhimizda bu va boshqa ko'p narsalar haqida o'qing.",2022-06-28 00:03:36,positive,no
"O'zbekiston prezidenti administratsiyasida niqob rejimi joriy etilganga o'xshaydi. Toshkentdagi investitsiya loyihalariga bag'ishlangan bugungi yig'ilish uzoq vaqtdan beri birinchi marta niqob kiyib o'tdi.

",2022-06-27 22:50:22,positive,no
"Biz qurayotgan huquqiy demokratik davlatda so'z va matbuot erkinligi har doim Konstitutsiya, qonunlar va mamlakat prezidenti himoyasida bo'ladi, dedi Shavkat Mirziyoyev matbuot va ommaviy axborot vositalari xodimlarini tabriklashda.

Prezidentning so'zlariga ko'ra, yaqinda ijtimoiy tarmoqlarda",2022-06-27 19:32:00,positive,no
"Sof tariflarida internetdan uch baravar ko'p! 

Kechayu kunduz muloqot qiling!
17.06.2022 dan 31.08.2022 gacha ""Sof 40"", ""Sof 50"", ""Sof 70"" yoki ""Sof 100"" tariflariga ulanganda, asosiy trafikka qo'shimcha ravishda siz tunda 2 baravar ko'proq Internet olasiz. Cheklovlar 01:00 dan 08:00 gacha amal qiladi. 
Batafsil: www.ucell.uz/3e8u
",2022-06-27 18:30:04,positive,yes
" 27-IYUN KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Issiqlik to'lqinlari tufayli poezdlar tezligi pasayadi

O'zbekistonda 800 ta maktab, bolalar bog'chasi va shifoxonalarning energiya samaradorligini oshirish uchun 140 million dollardan ortiq mablag ' ajratiladi

Butun hafta g'ayritabiiy darajada issiq bo'ladi. Sinoptiklar yaqin kunlarda ob-havo haqida gapirishdi

Siz ta'qib qilishni to'xtatishingiz kerak ",2022-06-27 18:15:14,positive,no
"Media Park Telegram tanlovi

1-tur uchun ajratilgan 5.000.000 so'm va 20.000.000 so'm texnikasi g'oliblarga topshirildi.

Sizda hali ham imkoniyat bor, 30 - iyun kuni biz keyingi g'oliblarni aniqlaymiz.

@Mediapark_uzbbot orqali ro'yxatdan o'ting va tanlov ishtirokchisi bo'ling!

Reklama huquqlari bo'yicha",2022-06-27 18:00:06,positive,yes
"O'zbekiston 2025-2026 yillarga qadar gaz eksportidan butunlay voz kechishi mumkin, dedi ""O'ztransgaz"" kompaniyasi boshqaruvi raisi behzot Narmatov jurnalistlarga.

",2022-06-27 17:35:51,positive,no
"Shavkat Mirziyoyev ommaviy axborot vositalarini qo'llab-quvvatlash bo'yicha yangi chora-tadbirlarni tasdiqladi. Ular orasida soliq va bojxona imtiyozlari, ""matbuot uyi'i"" o'rnida media shahar qurilishi, elektron obunani joriy etish va eng yaxshi jurnalistga avtomobil. 

",2022-06-27 17:22:36,positive,no
"Shahnoza Mirziyoyeva Moskvadagi Gertsen nomidagi Rossiya davlat pedagogika universitetida nomzodlik dissertatsiyasini himoya qildi. 

",2022-06-27 16:52:05,positive,no
"Barchangizga rahmat, topildi",2022-06-27 15:31:04,positive,no
"""Shota Rustaveli"" haykali tez orada o'z joyiga qaytariladi, u ko'chani rekonstruksiya qilish paytida saqlab qolish uchun olib tashlangan. 

",2022-06-27 15:15:48,positive,no
"Diqqat, bola g'oyib bo'ldi

Lutfullayev Solih 2009 yilda tug'ilgan (13 l.)

Bu birinchi marta yo'qolmaydi, ular ilgari gavjum joylarda, bog'larda va savdo markazlarida topilgan.

Men bilan hech narsa yo'q edi.",2022-06-27 14:30:36,negative,no
"O'zbekiston fani uzoq muddatli turg'unlikda davom etmoqda, deydi O'zbekiston fizika jamiyati raisi, professor Davron Matrasulov. O'zining mualliflik maqolasida u O'zbekistonda dissertatsiyalarni himoya qilish tizimini, shuningdek, oliy attestatsiya komissiyasi (OAK) va boshqa idoralar faoliyatini tanqidiy tahlil qiladi,",2022-06-27 13:41:21,positive,no
"""Paxtakor"" – ""Bunyodkor"" o'yiniga chiptalarni sotishdan tushgan mablag ' o'tgan yilning dekabr oyida vafot etgan O'zbekiston terma jamoasi futbolchisi va Toshkent ""Paxtakor"" klubi futbolchisi Nikolay Shirshovning oilasiga beriladi.

",2022-06-27 13:34:56,positive,no
"Toshkentda 1,9 tonna giyohvand moddalar yoqib yuborildi, shundan 133 kg – geroin, 159 kg – afyun, 1 tonnadan ortiq – gashish, 300 kg – marixuana, 79 kg – kuknar, 247 – nasha, shuningdek planshetlar va eritmalar ko'rinishidagi turli xil psixotrop va psixoaktiv moddalar.

",2022-06-27 11:41:48,positive,no
"O'zgidromet kelgusi hafta uchun ob-havo prognozini e'lon qildi. O'zbekistonliklarni 45 darajagacha bo'lgan g'ayritabiiy harorat kutmoqda, faqat juma kuni issiqlikning ozgina pasayishi kutilmoqda.

",2022-06-27 11:36:22,positive,no
"O'zbekistonda o'tgan yili 1,8 tonnadan ortiq giyohvand moddalar (o'tgan yili 1,5 tonna) musodara qilindi. Eng keng tarqalgan noqonuniy modda marixuana bo'lib, 790,9 kg musodara qilindi.Toshkentda deyarli har bir ikkinchi giyohvandlik jinoyati yoshlar tomonidan sodir etiladi, faqat o'tgan yili 380 dan ortiq yoshlar buning uchun sudlangan. 

",2022-06-27 11:24:47,positive,no
"So'nggi paytlarda O'zbekiston tobora Markaziy Osiyo iqtisodiyotining lokomotivi deb nomlanmoqda. Va bu shunchaki so'zlar emas, faqat o'tgan yili bu erda Rossiya, Xitoy, Turkiya, Qozog'iston va boshqa ko'plab mamlakatlardan minglab kompaniyalar o'z vakolatxonalarini ochdilar. 

Ulardan biri Alvarez&Marsal xalqaro kon alting kompaniya i bo'lib, ",2022-06-27 10:00:59,positive,no
"O'zbekistonda ""binolar uchun toza energiya""loyihasi ishlab chiqilgan. U Jahon bankining 143 million dollarlik imtiyozli krediti ko'magida amalga oshiriladi. 

",2022-06-27 09:55:48,positive,no
" O'ZBEKISTONNING HAFTADAGI ASOSIY YANGILIKLARI: SIZ O'TKAZIB YUBORGAN BARCHA QIZIQARLI NARSALAR  

 Kim haq va nima qilish kerak. Buxoroda mahalla aholisi nazoratsiz ravishda o'rnatayotgan juda ko'p sonli politsiyachilardan shikoyat qilmoqdalar

Buxoroda ular nazoratsiz charchagan juda ko'p sonli politsiyachilardan shikoyat qilmoqdalar",2022-06-27 08:53:21,positive,no
"Sog'liqni saqlash vazirligi 1 va 2-sonli Zangiota yuqumli kasalxonalarida koronavirus bilan kasallanganlar sonining keskin o'sishini rad etdi. Bu erda har kuni 25-30 kishi kasalxonaga yotqiziladi, ularning aksariyati o'pkaning shikastlanishi va to'yinganlikning pasayishi kabi jiddiy asoratlarga ega emas.

",2022-06-27 08:41:50,positive,no
"""O'zbekiston temir yo'llari"" xabar berishicha, mamlakatda 25-29 iyun kunlari davom etadigan issiqlik to'lqinlari tufayli poyezdlar tezligi pasayadi.

",2022-06-27 08:17:15,positive,no
"Toshkentda sodir etilgan jinoyatga aloqadorlikda gumon qilinib, ikki noma'lum shaxs qidirilmoqda


""Agar sizda gumon qilinuvchilarning joylashuvi to'g'risida ma'lumot bo'lsa yoki ularga o'xshash odamlarni ko'rsangiz, iltimos, 71-235-00-02, 97-702-77-44, 98-313-41-63 yoki 102 telefon raqamlari orqali xabar bering. Maxfiylik kafolatlanadi""",2022-06-26 20:52:13,positive,no
"Uzbekistan Airports kompaniyasi Toshkent aeroporti nima uchun bagaj aravalarisiz qolganini tushuntirdi.

",2022-06-26 20:44:18,negative,no
"O'zbekiston Rossiyaga qarshi sanktsiyalar va Ukrainadagi mojarolarga qaramay, Evroosiyo iqtisodiy Ittifoqiga (eea) bosqichma-bosqich integratsiyani davom ettiradi, chunki bu iqtisodiy o'zaro ta'sirga asoslangan ob'ektiv jarayondir, deydi ma'o tadqiqot tashabbuslari markazi direktori Baxtiyor Ergashev.  

""Agar O'zbekiston orqaga chekinsa",2022-06-26 20:31:37,positive,no
"Birinchi yarim engil vaznda WBA va IBF chempioni Murodjon Ahmadaliyev 25 iyun kuni san-Antonioda WBA versiyasi bo'yicha majburiy talabgor Ronni Riosni o'n ikkinchi raundda texnik nokaut bilan mag'lub etdi.

",2022-06-26 10:32:26,positive,no
"Farg'ona viloyatida yana bir dahshatli voqea yuz berdi – rashkchi yigit kunduzi ko'chada qizni kaltakladi.

",2022-06-26 09:39:39,negative,no
"Shavkat Mirziyoyev 20 avgust kuni tadbirkorlar bilan ochiq muloqot o'tkazadi. Bu shunga o'xshash formatdagi ikkinchi uchrashuv bo'ladi. Oldingi o'tgan yilning avgust oyida bo'lib o'tdi.

",2022-06-25 18:14:57,negative,no
"Toshkentda terrorchilik g'oyalarining yana bir targ'ibotchisi hibsga olingan. U Telegramma orqali ekstremistlarni yollash bilan shug'ullangan.

",2022-06-25 17:59:41,negative,no
"Qashqadaryo viloyatida ikki farzandning o'limi sababi ma'lum bo'ldi. Shifokorlar buni gemorragik isitma deb hisoblashadi.

",2022-06-25 17:16:01,negative,no
"Oddiy dizel va sintetik dizel o'rtasidagi farq 

Ushbu tajriba bugun GTL zavodi laboratoriyasida xorijiy va mahalliy ommaviy axborot vositalari vakillari ishtirokidagi press-tur davomida o'tkazildi.

",2022-06-25 16:52:53,positive,no
"Zamonaviy zamonaviy Hyundai avtomobilini orzu qilasizmi? Harakat qilish vaqti keldi! Iyun Hyundai avtomobillarini sotib olish uchun foydali oy bo'ldi. 

Hyundai yengil avtomobillarining O'zbekistondagi rasmiy distribyutori 30 iyulga qadar taqdim etilgan liniyaning bir qator modellarini sotib olish uchun qulay shart-sharoitlarni taklif qildi.

Reklama huquqi bilan",2022-06-25 15:03:55,positive,yes
"So'nggi paytlarda ijtimoiy tarmoqlarda talabalar va o'qituvchilarning ziddiyatlari aks etgan videolar tobora ko'payib bormoqda. Bir tomondan, kadrlarda bolalar jirkanch, qo'pol va qo'pol harakat qilishadi, boshqa tomondan, kattalar axloq va axloq chegaralarini kesib o'tib, o'quvchilarga qo'llarini ko'taradilar. Shu bilan birga, video mojaroning kichik bir qismi ekanligini tushunish muhimdir,",2022-06-25 13:02:28,positive,no
"Tojikiston 2023 yilda yana Markaziy Osiyoning Birlashgan energetika tizimiga kiradi, deya xabar beradi muxbir Podrobno.uz ushbu mamlakatning energetika va suv resurslari vaziri Daler Jumaning ma'lumotlariga asoslanib.

",2022-06-25 12:10:44,positive,no
"Konstitutsiyaga o'zgartirishlar kiritish to'g'risidagi qonunning to'liq matni rus tilida

",2022-06-25 11:23:04,positive,no
"25-26 iyun kunlari Yangi Nafas marafoni o'tkazilishi munosabati bilan Toshkentning bir qator ko'chalari vaqtincha to'sib qo'yiladi. 

25 iyun soat 18:00 dan 26 iyun soat 22:00 gacha:

 Afrosiyob ko'chasi Islom Karimov shoh ko'chasi bilan kesishgan joydan Beshagach ko'chasi bilan kesishgan joygacha.

26-iyun kuni soat 6:30 dan 21:00 gacha: 

 Sharof Rashidov prospekti AFR ko'chasi bilan kesishgan joydan",2022-06-25 11:19:31,negative,no
"O'zbekiston Konstitutsiyasiga kiritilgan o'zgartirishlar loyihasi e'lon qilindi, u prezidentlik vakolatlarini 5 yildan 7 yilgacha uzaytirishni nazarda tutadi.

",2022-06-25 10:31:32,positive,no
"Chegara qo'shinlari harbiy xizmatchilari Qirg'izistonga 1 million dollar olib ketmoqchi bo'lgan O'zbekistonni chegarada ushlab turishdi.

",2022-06-25 10:09:42,positive,no
"O'zbekiston va Tojikiston Rogun GES bilan elektr energiyasini sotib olish va sotish bo'yicha shartnoma ishlab chiqishni boshladilar. Bu haqda muxbirga Podrobno.uz Tojikiston energetika va suv resurslari vaziri Daler Juma ShHTga a'zo davlatlar energetika vazirlarining Toshkentdagi ikkinchi yig'ilishi doirasida ma'lum qildi. 

",2022-06-25 09:43:38,positive,no
" 25-IYUN KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  


 GBS xodimlari Qirg'iziston chegarasida yana bir kontrabanda tunnelini topdilar. Unda hatto lift ham bor edi. Video

 Toshkentda ekstremizmni targ'ib qiluvchi ayol hibsga olingan. U Suriyaga bir necha bor borishga harakat qildi

 Kuylukdagi dehqon va kiyim-kechak bozorlari",2022-06-25 09:09:29,positive,no
"O'zbekistonda 10 ta yangi pedagogika oliy o'quv yurtlari tashkil etiladi.

",2022-06-25 09:03:49,positive,no
"Sanitariya-epidemiologik farovonlik va jamoat salomatligi xizmati boshlig'ining o'rinbosari Nurmat Otabekov O'zbekistonda koronavirus bilan bog'liq vaziyat haqida so'zlab berdi.

Uning so'zlariga ko'ra, mamlakatdagi vaziyat barqaror va tashvishlanish uchun hech qanday sabab yo'q. Biroq, iyul-avgust oylarida so'nggi ikki yil ichida O'zbekistonda",2022-06-25 08:41:51,negative,no
"Er-xotin firibgarlar zamxokimning o'rnini 200 ming dollarga sotishdi

Chilla O'zbekistonga yashirincha kirib keldi

Buxoroliklar mahallalarda tezlikni pasaytirishning ommaviy o'rnatilishiga qarshi

Shuningdek, avtomobillar Rossiyaga bormaydi

24 iyun kuni O'zbekistondagi asosiy voqealar haqidagi sharhimizda bu va boshqa ko'p narsalar haqida o'qing.",2022-06-24 23:20:20,positive,no
"Shavkat Mirziyoyev bugun, 24-iyun kuni Brix Plus formatida global rivojlanish masalalari bo'yicha yuqori darajadagi muloqot chog'ida so'zga chiqdi. U doimiy biznes-muloqot maydonchasini – ""BRICS Plus"" ishbilarmon doiralari forumini ishga tushirishni, BRICS va SHHT o'rtasidagi hamkorlik mexanizmlarini ishlab chiqishni, shuningdek ishonchli tizimni shakllantirishni taklif qildi ",2022-06-24 21:46:32,positive,no
"O'zbekistonda paxta moyining birja qiymati keskin pasaydi.

",2022-06-24 21:24:35,positive,no
"Toshkentda ixtisoslashtirilgan kovid poliklinikalari qayta ochildi. Bu poytaxt hokimi Jahongir Artiqxo'jayevning qarorida ko'zda tutilgan.

",2022-06-24 20:40:06,negative,no
"Davlat xavfsizlik xizmati (GBS) xodimlari Qirg'iziston chegarasida yana bir tunnel topdilar. Unda lift bor edi, u O'zbekistonga qimmatbaho texnika kontrabandasi uchun ishlatilgan.

",2022-06-24 20:04:58,positive,no
"Toshkentda ekstremizmni targ'ib qiluvchi ayol hibsga olingan. U Suriyaga bir necha bor borishga harakat qildi. Natijada, u besh yilga qamoqqa tashlandi.

",2022-06-24 19:42:00,positive,no
" 24-IYUN KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Kim haq va nima qilish kerak. Buxoroda mahalla aholisi nazoratsiz ravishda o'rnatayotgan juda ko'p sonli politsiyachilardan shikoyat qilmoqdalar

 Sizning joyingiz jannatda bo'lsin. Tohir Sodiqov Shatunovning o'limi haqida

 O'zbekistonda gaz ballonlarining bir nechta portlashi qayd etildi",2022-06-24 18:47:38,positive,no
"Poytaxt hokimligi Kuylukdagi dehqon va kiyim-kechak bozorlari buzilmasligini ma'lum qildi. Yangi almashinuvni qurish jarayonida bozorlarning asosiy binosi va ularning ko'p qismi ta'sir qilmaydi, biz to'xtash joylarini olib qo'yish haqida gapiramiz.

",2022-06-24 17:43:15,positive,no
"Yangi aviakompaniya ishga qabul qilishni e'lon qiladi

Yangi aviakompaniya ishga qabul qilishni e'lon qiladi. Hujjatlar 2022-yil 1-avgustgacha qabul qilinadi.

Hamkorlik materiallari",2022-06-24 17:00:07,positive,no
"Er-xotin o'z do'stlariga Toshkent viloyatidagi Nurafshon shahri hokimining o'rinbosari lavozimini 200 ming dollarga tashkil etishga va'da berishdi. 

",2022-06-24 16:52:43,positive,no
"Qanot Sharq aviakompaniyasi Samarqanddan Moskva, Sankt-Peterburg va Toshkentga reyslarni yo'lga qo'yadi. 

",2022-06-24 16:24:32,positive,no
"O'zbekistonda 25 iyundan 3 avgustgacha bo'lgan qirq kunlik davr, xalq an'analariga ko'ra, chilla yoki Saratondir, bu fors tilidan ""qirq kun""degan ma'noni anglatadi.

Chilla O'zbekiston iqlimining ajralmas qismidir. Yozda i iq cho'llar u tida yuqori i iqlik va i iqlik bilan tropik havo ma alari ho il bo'ladi.",2022-06-24 16:01:43,positive,no
"Bir kun oldin ijtimoiy tarmoqlarda to'rt yoshli bola, keyin uning olti yoshli singlisi kasalxonada noma'lum kasallikdan vafot etgani haqida mish-mishlar tarqaldi. Qashqadaryo viloyati sog ' liqni saqlash boshqarmasi matbuot xizmati rahbari Nuriddin Egamov sodir bo'lgan voqealarning ayrim tafsilotlarini oshkor qilib, tashxis qo'yilganini, ammo shifokorlar",2022-06-24 15:48:44,negative,no
"Uzbekistan Airways Toshkent va Bishkek o'rtasida parvozlar chastotasini oshirmoqda. 

",2022-06-24 15:33:37,positive,no
"Shu kunlarda Janubiy Koreyada taekvondo bo'yicha Osiyo chempionati bo'lib o'tmoqda. 68 kg vazn toifasida Olimpiya chempioni Ulug'bek Rashitov finalda Zayd Karimni mag'lub etib, qit'a birinchiligi g'olibi bo'ldi.

",2022-06-24 15:21:47,positive,no
"UzAuto Motors kompaniyasi Amerika sanktsiyalariga tushib qolmaslik uchun mart oyida Rossiyaga ommaviy Chevrolet modellarini etkazib berishni to'xtatdi. Bugungi kunga kelib, dilerlar deyarli barcha zaxiralarni sotishdi: oz sonli Chevrolet Nexia va Cobalt sedanlari hali ham Rossiyaning turli mintaqalarida mavjud, ammo sp subkompakt xetchbek",2022-06-24 14:51:50,negative,no
"O'zgidromet favqulodda xabar tarqatdi va o'zbekistonliklarni besh kun davom etadigan anomal issiqlik yaqinlashayotgani haqida ogohlantirdi.

",2022-06-24 14:35:13,negative,no
"Bir kun oldin 48 yoshida qo'shiqchi, ""tender may"" guruhining solisti Yuriy Shatunov vafot etdi. Ko'pincha Shatunov bilan taqqoslangan taniqli o'zbek ijrochisi Tohir Sodiqov, atrofdagilarning barchasi hali ko'p ish qila oladigan marhumning yorqin xotirasini saqlab qolishini ta'kidladi.

",2022-06-24 14:18:18,negative,no
"Futbolchilar AGMK va ""Olimpik""o'rtasidagi o'yindan so'ng janjal qilishdi. Voqea videosi ijtimoiy tarmoqlarda tarqaldi.

",2022-06-24 13:45:10,negative,no
"Mart oyi oxirida AQShning s&P global Mobility tahlil agentligi 2022-2023 yillarda 2,6 milliondan 4 milliongacha avtomobil ishlab chiqarishni bashorat qilgan tadqiqotni e'lon qildi. 

Bunday holda, ikkita variant ko'rib chiqiladi. Optimistik-jahon ishlab chiqarishining sezilarli darajada qisqarishi 2022 yilga to'g'ri keladi, ayniqsa post",2022-06-24 13:22:36,positive,no
"O'zgidromet kelgusi dam olish kunlari uchun ob-havo ma'lumotlarini e'lon qildi. Shanba kuni Turkmanistondan juda issiq va quruq havo O'zbekiston hududiga olib chiqila boshlaydi, harorat 45 darajaga ko'tariladi. 

",2022-06-24 11:34:19,negative,no
"Buxoroda mahalla aholisi tomonidan nazoratsiz ravishda o'rnatilayotgan juda ko'p sonli politsiyachilar shikoyat qilmoqda. Va bu erda biz maktablar va bolalar bog'chalari haqida gapirmayapmiz, ularni chindan ham shafqatsizlardan himoya qilish kerak, lekin oddiy yo'llar haqida. 

Buxoroliklarning fikriga ko'ra, badavlat fuqarolar o'zaro raqobatlashayotganga o'xshaydi",2022-06-24 11:22:25,positive,no
"O'zbekistonda ISUZU yuk mashinalarida gaz ballonlarining bir nechta portlashi qayd etildi. Tergov olib borilmoqda.

",2022-06-24 10:53:39,negative,no
"Bugun, 24 iyun kuni O'zbekiston prezidenti Shavkat Mirziyoyev Xitoy xalq Respublikasi raisi Si Tszinpinning taklifiga binoan ""BRIKS Plus""formatidagi global rivojlanish masalalari bo'yicha yuqori darajadagi muloqotda ishtirok etadi.

",2022-06-24 09:52:25,positive,no
"Siz hali ham vaqt topishingiz mumkin! 30-iyungacha Wi-Fi routerini oling!

Buni qanday qilish mumkin? Bu juda oddiy: UZTELECOM-dan 2022-yil 30-iyungacha yangi3, YANGI4 yoki yangi5 tarif rejalaridan biriga Internetga ulaning va sizga Wi-fi router taqdim etiladi.

Reklama huquqlari bo'yicha",2022-06-24 08:59:19,positive,yes
" 24-IYUN KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 O'zbekistonda jamoat joylarida sodir etilgan jinoyatlar soni qariyb 3 barobarga oshdi

 Omikronning mutatsiyaga uchragan versiyasi O'zbekistonga yetib keldi. Hozircha bu kovidning pandemiya tarixidagi eng yuqumli variantidir

 O'zbekistonda yangi islohot boshlandi",2022-06-24 08:54:16,positive,no
"Ijtimoiy tarmoqlarda Qashqadaryo viloyatida to'rt yoshli bola noma'lum kasallikdan vafot etgani haqida mish-mishlar tarqaldi. Sog'liqni saqlash vazirligi ishni o'rganish uchun maxsus tibbiy guruh tuzdi.

",2022-06-24 08:43:20,negative,no
"Moskvaning ikkinchi darajali avtomobil bozorida Daewoo Nexia-ga talab keskin oshdi. Bundan tashqari, aholi Daewoo Matiz-ni faol ravishda sotib olishmoqda, bu eng mashhur 5 ta brendga kiritilgan.

",2022-06-24 08:05:39,positive,no
"Mamlakatda ko'chalarda sodir etilgan jinoyatlar soni ortib bormoqda

O'zbekiston Rossiyaga qarshi sanktsiyalarga va Ukrainadagi mojarolarga qaramay, YEOIGA qo'shiladi

Pandemiya uchun eng yuqumli virus ""tashrif buyurdi""

Va kambag'al daraxtlar

23 iyun kuni O'zbekistondagi asosiy voqealar haqidagi sharhimizda bu va boshqa ko'p narsalar haqida o'qing.",2022-06-23 23:59:02,positive,no
