date,text,sentiment,promotional
2022-05-12 11:38:05,"Ikki o'smir va 29 yoshli yigit Nexia avtomobilining Samarqand viloyatidagi kanalga qulashi oqibatida halok bo'ldi. Haydovchi va bitta yo'lovchi qutqarildi, haydovchi qochib ketdi.",negative,no
2022-05-12 11:01:43,"Happytel kompaniyasidan ikkita ajoyib yangilik

Happytel ikkita yangilikni e'lon qildi:
 
1. Mijozlarning ko'plab so'rovlariga ko'ra, happytel savdo ofisi 24/7 ish rejimiga o'tadi.
2. SIM-kartani veb-saytda yoki Telegramda onlayn buyurtma qilib, uni to'g'ridan-to'g'ri Toshkent xalqaro aeroportida happytel xodimlaridan jo'nash kuni olishingiz mumkin.
 
Telefon: (+998) 55-500-66-77.
 
Instagram / Facebook / Sayt

Reklama huquqi bilan.",positive,yes
2022-05-12 10:46:01,"Shimoliy Koreyada pandemiya davrida birinchi koronavirus holati aniqlandi. Mamlakatda chegara nazorati kuchaytirildi, shaharlarda lokdaun joriy etildi.",negative,no
2022-05-12 10:19:06,"""Sox-Rishton"" avtomobil yo'lida sel tushishi natijasida loy va tog ' jinslari olib chiqilganligi sababli transport harakati vaqtincha to'xtatildi.",negative,no
2022-05-12 10:00:34,Prezident Shavkat Mirziyoyev Farg'ona viloyatiga ikki kunlik tashrif bilan keldi.,positive,no
2022-05-12 09:51:34,Prezident o'z qarori bilan Samarqand aeroportini boshqaradigan Air Marakanda kompaniyasiga ish va xizmatlar narxlarini xorijiy valyutalarga bog'lashga ruxsat berdi.,negative,no
2022-05-12 09:38:42,"""Men bu ayollik emasligini ko'p marta eshitganman"" — Amazon biznes — tahlil muhandisi Shahlo Xodjayeva

Shahlo Xodjayeva, Amazon kompaniyasining biznes-tahlil muhandisi - ""xorijdagi o'zbeklar""loyihasining navbatdagi mehmoni. U AQShda it mutaxassisi sifatidagi tajribasi, G'arb va o'zbek turmush tarzi o'rtasidagi farq va Amerika mehnat bozori ish beruvchilari qadrlaydigan xodimlarning shaxsiy fazilatlari haqida gapirdi.",positive,no
2022-05-12 09:10:08,"Hukumat kutilayotgan suv tanqisligi sharoitida O'zbekiston bo'ylab sug'orish uchun suv olish limitlarini tasdiqladi. Mamlakat chegarasi 28,2 milliard kubometr suvni tashkil etadi, bu o'tgan yili suv olishning taxminan 94,5 foizini tashkil qiladi.",positive,no
2022-05-12 09:02:10,Keng ko'lamli savdo va ishlab chiqarish kompleksi Tashkent INDEX birinchi qavatlarda tijorat binolarini sotib olishning yakuniy imkoniyatini e'lon qildi. Qiymati 200 million so'mdan (reklama huquqi asosida) bir necha do'kon qoldi.,negative,yes
2022-05-11 22:20:24,"""O'zdonmahsulot"" kompaniyasi va uning tarkibiga kiruvchi 43 ta korxona, shuningdek, xususiy kompaniyalar birja orqali bozor narxlarida un ishlab chiqarish uchun don sotib oladi. Prezident viloyat hokimlari va prokurorlariga don yetishtirishga bozor mexanizmlarini joriy etish tufayli un ishlab chiqarishni qisqartirish va narxlarning asossiz ko'tarilishiga yo'l qo'ymaslikni buyurdi, aks holda bu ""sabotaj""deb hisoblanadi.",positive,no
2022-05-11 21:26:57,Toshkentdagi xalqlar do'stligi maydoni va Aktepa kanali (Kamolon) ustidagi ko'prikdagi chorrahalar rossiyalik mutaxassislar Arkadiy Gershman va Aleksandr Devyatkin ishtirokida qayta qurilmoqda. Asosiy e'tibor piyodalar aloqasini yaxshilash va svetoforlarni qayta sozlash orqali trafikni tartibga solish bilan makonni insonparvarlashtirishga qaratilgan.,positive,no
2022-05-11 21:04:54,"Shavkat Mirziyoyev hokimlarga fermerlardan don olishni qat'iy taqiqladi.""Hokimlar bir narsani tushunishlari kerak. Bug'doyning haqiqiy egalari fermerlar va klasterlardir"", dedi u. Bundan tashqari, bug'doyni birja orqali sotish bo'yicha mintaqalararo cheklovlar olib tashlandi.",positive,no
2022-05-11 19:52:10,"May oyining o'rtalaridan boshlab ""Nukus — Beyneu — Nukus"" va ""Almati — Toshkent — Almati""temir yo'l reyslari qayta tiklanadi. Ularning ishga tushirilishi ilgari rejalashtirilgan edi, ammo kechiktirildi.",positive,no
2022-05-11 19:35:42,"""O' zbekneftgaz ""da transformatsiya bo' yicha raisning birinchi o 'rinbosari va kapital qurilish va transport, shuningdek iqtisodiyot va moliya masalalari bo' yicha raisning o ' rinbosarlari tayinlandi.",negative,no
2022-05-11 17:57:00,Bahorda O'zbekistonda 15 ga yaqin yirik sel va ko'chki hodisalari kuzatildi. 9 kishi va 450 dan ortiq qoramol halok bo'ldi. 245 ta uy va 19 ta ko'prik shikastlangan. Prezidentga 24 soatlik shtablar tashkil etish va favqulodda vaziyatlardan himoya qilishni kuchaytirish topshirildi.,positive,no
2022-05-11 17:41:12,Surxondaryoning Saryasi tumanida bir kun oldin Selem tomonidan yuvilgan mashina va ikki kishining jasadi Tupalang daryosida topilgan.,negative,no
2022-05-11 17:24:56,Ijtimoiy tarmoqlarda bankomatlardan naqd pul olish bilan bog'liq muammolar haqida xabar berilgan. Markaziy bank uzilishlarni talabning oshishi va logistika muammolari bilan izohladi. Regulyator aholining naqd pulga bo'lgan ehtiyojini qondirish uchun barcha resurslarga ega ekanligiga ishontirdi.,negative,no
2022-05-11 17:05:12,"️ ️ 1-iyundan boshlab davlat donni bozor narxlarida sotib olishni boshlaydi. ""Fermerlar va klasterlar uchun o'z donlarini birjada sotish uchun barcha imkoniyatlar""yaratilishi kutilmoqda. Donning xarid narxi 1,55 mln so'mdan 3 mln so'mgacha oshadi. Shu bilan birga, iyul-avgust oylarida birjada shakllangan o'rtacha narxlarga asoslanib, fermerlarga ijobiy farq to'lanadi.",positive,no
2022-05-11 16:18:27,"Vengriya OTP banki Rossiya va Ukrainadagi vaziyat aniq bo'lgunga qadar ""Ipoteka-bank"" da davlat qarzini sotib olishni kechiktirdi, dedi bank moliya direktori Laslo Benchik. Uning so'zlariga ko'ra, OTP bitimga qiziqishni saqlab qoladi, ammo o'zbek tomoni ularni kutishga majbur emasligini tan oladi. Shuningdek, u O'zbekistonda bo'lmagan yana uchta bank bilan muzokaralar olib borgani haqida xabar berdi.",positive,no
2022-05-11 15:03:41,31-maygacha Hyundai Auto Asia Hyundai Tucson va Hyundai Santa Fe krossoverlarini foizsiz bo'lib-bo'lib to'lash (reklama huquqi asosida) foydali dasturi bo'yicha sotib olishni taklif qiladi.,positive,yes
2022-05-11 14:30:26,Bahodir Qodirov Samarqand viloyati hokimining jamoat va diniy tashkilotlar bilan aloqalar bo'yicha o'rinbosari etib tayinlandi. Bundan oldin u Surxondaryo viloyati hokimligida ham xuddi shunday lavozimda ishlagan.,negative,no
2022-05-11 14:06:25,"O'zbekistondagi davlat hokimiyati ierarxiyasi ""juda vertikal"" bo'lib qolmoqda, bu ""fuqarolarga, fuqarolik jamiyatiga, o'zini o'zi boshqarish organlariga rivojlanish va ishtirok etish uchun etarli imkoniyatlar bermaydi"", deydi Germaniya elchisi tilo Klinner.",positive,no
2022-05-11 13:03:45,"""O'zmilliybank"" Qashqadaryo viloyati bo'ylab press-tur tashkil etdi. Matbuot turi doirasida ommaviy axborot vositalari vakillari bankning Qashqadaryo viloyatidagi xizmat ko'rsatish sohasini (reklama huquqi asosida) rivojlantirish borasidagi faoliyati natijalari bilan tanishdilar.",negative,yes
2022-05-11 12:43:47,"O'zbekistonda yengil avtomobillar ishlab chiqarish ma'muriy ko'rsatmalar ostida edi va Germaniya ishlab chiqaruvchilarining yangi investitsiyalari ehtimoli juda past edi, dedi Germaniya elchisi tilo Klinner. Bu o'zgarishi kerak, chunki uning so'zlariga ko'ra, 2025 yilga kelib UzAuto Motors monopoliyasini bekor qilish rejalashtirilgan.",positive,no
2022-05-11 12:09:26,"""Stingrayni silash va akulani qo'l bilan boqish odatiy holdir."" Magic Aquarium ishchilarining bir kuni

Mart oyida Toshkentda birinchi sehrli Akvarium akvariumi ochildi. Bu erda 150 dan ortiq baliq turlari uchun qulay yashash sharoitlarini ta'minlaydigan 15 mutaxassis ishlaydi. ""Газета.uz"" men xodimlar bilan suhbatlashdim va akvariumning eng ochko'z aholisi kimligini, bu erda qanday zaharli baliqlar yashayotganini, akvariumlar qanday changyutgich bilan tozalanganligini, ularda dengiz suvi qayerdan kelganini va ishchilar qanday muammolarga duch kelayotganini bilib oldim.",positive,no
2022-05-11 12:02:29,"Surxondaryoning Angora tumanida 3,1 gektar sug'oriladigan yerlarda noqonuniy qurilish ishlari olib borilgan. Jinoyat ishi qo'zg'atildi, zarar 3,1 mlrd so'm miqdorida baholandi.",positive,no
2022-05-11 11:22:12,O'zbekiston Karib dengizining navbatdagi mamlakati — Sent-Vinsent va Grenadinlar bilan diplomatik aloqalar o'rnatdi.,positive,no
2022-05-11 11:02:56,Samsung katta oilaviy muzlatgichni taqdim etdi. Yangi videoda kompaniya nima uchun sotib olish butun oilani xursand qilishini tushuntirdi (reklama huquqi bilan).,positive,yes
2022-05-11 10:50:12,BMT bosh Assambleyasi Chexiya Respublikasini aprel oyida Rossiya tomonidan ozod qilingan inson huquqlari bo'yicha Kengash o'rniga sayladi.,negative,no
2022-05-11 10:10:18,Toshkent viloyati Angren shahri hokimi Nuritdin Abdurahimov kasallikdan so'ng vafot etdi. U bu lavozimni yanvar oyida egallagan.,positive,no
2022-05-11 09:19:21,"Birinchi chorakda o'zbekistonliklar valyuta depozitlariga 2,2 trln so'm ekvivalentida mablag ' kiritdilar. Ularning aksariyati mart oyida kelgan. Markaziy bank valyuta depozitlariga talabning oshishi sabablarini tushuntirdi.",positive,no
2022-05-11 09:02:10,TBC Bank TBC Tech Digital yo'nalishini ishga tushirdi. TBC Tech doirasida bank IT Park bilan Markaziy Osiyo mamlakatlarida (reklama huquqi asosida) xotin-qizlar texnologik tadbirkorligi va axborot texnologiyalari sohasini rivojlantirish sohasida hamkorlik to'g'risida memorandum imzoladi.,positive,yes
2022-05-10 23:07:57,"Manfaatlar to'qnashuvining oldini olish to'g'risidagi qonun loyihasi Adliya vazirligi tomonidan ishlab chiqilgan va jamoatchilik muhokamasiga qo'yilgan. Hujjatga ko'ra, davlat tashkilotlari xodimlari va ularning qarindoshlari manfaatlar to'qnashuvi haqida xabar berishlari kerak.",positive,no
2022-05-10 22:49:39,Ukrainaning birinchi prezidenti Leonid Kravchuk 88 yoshida uzoq davom etgan kasallikdan so'ng vafot etdi.,positive,no
2022-05-10 22:09:01,"GNK xabar berishicha, 1% keshbek endi masofaviy to'lov bilan ham to'lanadi. To'lov xizmatlari orqali to'lashda QR kodli chek hosil bo'ladi, u avtomatik ravishda Soliq ilovasida aks ettirilishi kerak.",positive,no
2022-05-10 21:55:49,"Surxondaryoning Saryasi tumanida qisqa muddatli yomg'irdan keyin sel tushdi. Uch kishi, shu jumladan mashinada bo'lgan ikki kishi oqim bilan yuvilgan, biri qutqarilgan, qidiruv ishlari olib borilmoqda.",negative,no
2022-05-10 20:56:13,Markaziy bank O'zbekistonda oziq-ovqat va xizmatlar narxlarining oshishiga qanday omillar ta'sir ko'rsatayotganini tahlil qildi. Regulyator 2023 yil o'rtalariga qadar inflyatsiya ko'tarilishini taxmin qilmoqda.,negative,no
2022-05-10 20:23:50,"Chirchikda kuch vazirliklari va idoralari jamoalari o'rtasida ""Dog biatlon"" bo'yicha musobaqalar yakunlandi. Xotira va qadrlash kuniga bag'ishlangan tadbirda Mudofaa vazirligi jamoasi g'alaba qozondi. Musobaqaning asosiy nuqtalari Madina A'zamning fotoreportajida.",positive,no
2022-05-10 20:10:43,"O'zbekiston Respublikasi moliya vazirligi va ""O'zbekkosmos"" agentligi Toshkentda SpaceX vakili bilan uchrashdi. Kompaniya o'z vakolatxonasini ochish va Starlink loyihasini O'zbekistonga jalb qilish taklifini oldi.",positive,no
2022-05-10 19:19:50,"Navoiy viloyatida Navoiy va Zarafshon, shuningdek, Konimex va Navbahor tumanlarining yangi hokimlari tayinlandi.",negative,no
2022-05-10 17:19:36,Unisat ta'lim dasturining 20 ishtirokchisi Navoiy viloyatida havoning ifloslanishini tahlil qilish uchun stratosferaga nanosatellitni ishga tushirdi.,positive,no
2022-05-10 17:02:39,"Toshkentdagi Amiti universitetida besh yo'nalish bo'yicha 800 dan ortiq talaba tahsil oladi. Talabalar almashinuv dasturlarida ishtirok etishlari va yirik kompaniyalarda amaliyot o'tashlari mumkin. Shuningdek, iqtidorli talabalar uchun stipendiya (reklama huquqi asosida) taqdim etiladi.",positive,yes
2022-05-10 16:45:08,"Siz prezidentlik maktabiga faqat bola o'qiyotgan maktab joylashgan joyda kirishingiz mumkin. Sinfda, avvalgidek, 24 dan ortiq o'quvchi bo'lmasligi kerak. Bu prezident ta'lim muassasalari agentligi tizimidagi ixtisoslashtirilgan maktablar to'g'risidagi Nizomda nazarda tutilgan.",negative,no
2022-05-10 16:15:04,Shavkat Mirziyoyev O'zbekiston va Qozog'istonning kosmik fazoni tadqiq etish va undan tinch maqsadlarda foydalanish bo'yicha hamkorlik to'g'risidagi hukumatlararo bitimini tasdiqladi. Shartnoma tomonlar tomonidan 6 dekabr kuni nur-Sultonda imzolangan.,positive,no
2022-05-10 15:41:13,Afg'onistonning Tolibon hukumati ayollardan jamoat joylarida hijob kiyishni talab qildi. Ushbu kiyimni kiymaganligi uchun ayollar davlat ishidan bo'shatiladi. 2001 yilgacha Tolibon davrida hijob allaqachon majburiy bo'lgan.,negative,no
2022-05-10 15:10:46,Termiz tumanida yashovchi o'z bog'ida Saljuqiylar davridagi eng noyob oltin dinor bo'lgan sariq metall parchasini topdi.,positive,no
2022-05-10 14:28:07,Toshkent shahrining Uchtepa tumanida mahallalarda hokimning 33 nafar yordamchisi ish samaradorligi pastligi uchun tanbeh oldi. Yaqinda prezident mahallalarning 40 foizida hokim yordamchilarining ish natijalari hali ko'rinmayotganini ma'lum qildi.,positive,no
2022-05-10 13:51:18,Sakkiz marta Olimpiya o'yinlarida qatnashgan va Ginnesning rekordlar kitobiga kiritilgan Oksana Chusovitina Parijda bo'lib o'tadigan 2024 yilgi Olimpiadada ishtirok etishga tayyorgarlik ko'rayotganini aytdi.,positive,no
2022-05-10 12:48:24,"Butun hafta davomida Kavkaz mintaqalaridan kelgan salqin va nam havo massasining ta'siri tufayli O'zbekistonning turli mintaqalarida qisqa muddatli yomg'irlar kutilmoqda, momaqaldiroq va shamol kuchayishi mumkin. Tog ' oldi va tog'li hududlarda toshqin hodisalari mumkin.",positive,no
2022-05-10 12:28:48,Xalqaro qishloq xo'jaligi universiteti bu yil birinchi talabalarni qabul qiladi. U grant va shartnoma asosida agrosektor uchun mutaxassislar tayyorlaydi va sherik universitet-Buyuk Britaniyaning Qirollik qishloq xo'jaligi universiteti diplomini beradi.,positive,no
2022-05-10 12:09:10,"Fransiyaning sobiq bosh vaziri Fransua Fiyon davlat mablag'larini o'g'irlashda, uning rafiqasi esa sheriklikda aybdor deb topildi. Apellyatsiya sudining hukmi birinchi instansiya sudining hukmidan yumshoqroq: sobiq hukumat rahbari ikki yil o'rniga bir yil qamoqda o'tirishi kerak, yana uch yil shartli qamoq jazosi bo'ladi.",positive,no
2022-05-10 11:55:43,Tursunoy Jabbarova og'ir atletika bo'yicha o'smirlar o'rtasida jahon chempioni bo'ldi va Gretsiyada bo'lib o'tgan jahon chempionatida uchta oltin medalni qo'lga kiritdi. Sharofiddin Amriddinov ikkita oltin va bitta kumush medalni qo'lga kiritdi.,positive,no
2022-05-10 11:35:50,Navoiy viloyatining Qiziltepa tumanida sayyohlik avtobusi ag'darildi. Baxtsiz hodisa natijasida besh kishi jarohat oldi.,negative,no
2022-05-10 11:28:13,"Toshkentdagi erkaklar yana ATSga olib ketilib, soqollarini oldirishga majbur bo'lishdi. Ulardan biri xabar berganidek, u va uning rahbari 15 kunlik qamoq jazosiga hukm qilinib, sochlarini oldirishga rozi bo'lishdi. Ichki ishlar vazirligi matbuot xizmati erkaklar huquqlari buzilgan taqdirda shikoyat qilishlari mumkinligini ta'kidladi.",positive,no
2022-05-10 11:03:28,"Bizning Uylar ishlab chiqaruvchisi Toshkent shahri yaqinida tanho va sokin hayotni ta'minlaydigan tayyor kottejlar bilan uchastkalarni taklif etadi. Sizning Shahardagi Hovlingiz majmuasining uylari besh yoki oltita yashash xonasi, panoramali derazalari bo'lgan keng oshxona va bir nechta hammom (reklama huquqi bilan) uchun mo'ljallangan.",negative,yes
2022-05-10 10:00:39,O'zbekiston TIV Sharqiy Quddusdagi vaziyatning keskinlashuvidan xavotir bildirdi va tomonlarni mojaroni muloqot va diplomatiya usullari bilan hal qilish uchun siyosiy Iroda ko'rsatishga chaqirdi.,positive,no
2022-05-09 15:00:59,"Agar siz IT-da martaba qurishni orzu qilsangiz, lekin qaerdan boshlashni bilmasangiz, o'qish uchun til yoki yo'nalishni tanlay olmaysiz — keyin Skillbox yordam beradi.

12-may kuni soat 18:00 da Lernaning ta'lim platformasi, skillbox-ning eksklyuziv hamkori, IT Park bilan birgalikda ""IT kasbiga yo'l""bepul seminarida ishtirok etishga taklif qilinadi.

Siz bilib olasiz:

- IT-da qaysi tildan martaba boshlash kerak;
- juniordan katta ishlab chiquvchiga qanday borish mumkin;
- jun tezda ishga joylashishi uchun nima kerak.

Shuningdek, ma'ruzachilarga savollar berish va yangi tanishlar qilish mumkin bo'ladi.

Tafsilotlarni havola orqali bilib olishingiz mumkin.

Reklama huquqi bilan.",positive,yes
2022-05-09 14:02:25,"Old tomondan xatlar

Ikkinchi jahon urushi qatnashchilari o'z maktublarida nima haqida yozishgan? ""Газета.uz ""shon-sharaf muzeyi va""O'zarxiv"" agentligi tomonidan taqdim etilgan front askarlarining xabarlari bilan o'rtoqlashadi. 

Ular nafaqat qarindoshlariga, balki gazetalar tahririyatiga nima bo'layotganini aytib berish uchun yozdilar va hatto she'rlar yozdilar.",positive,no
2022-05-09 13:39:02,"Xotira va qadrlash kunida Shavkat Mirziyoyev g'alaba bog'idagi ""chidamlilik odasi"" yodgorligiga gullar qo'ydi. U faxriylarni tabrikladi va dunyoda har daqiqada yangi muammolar paydo bo'lishini ta'kidladi. ""Biz xalqimiz hayotiga bu ta'sirni kamaytirish choralarini ko'rmoqdamiz"", dedi prezident.",positive,no
2022-05-09 13:03:35,Metal Center kompaniyasi O'zbekiston va xorijiy ishlab chiqaruvchilarning keng turdagi metall mahsulotlarini sotadi. Xaridorlar uchun tezkor etkazib berish va chegirmalar mavjud (reklama huquqi bo'yicha).,positive,yes
2022-05-09 12:53:59,"AQShning Rossiyaga qarshi yangi sanktsiyalari doirasida Amerika kompaniyalariga Rossiya federatsiyasiga buxgalteriya hisobi, ishonch va konsalting xizmatlari, shuningdek kredit reytinglarini shakllantirish bo'yicha xizmatlar ko'rsatish taqiqlandi. Bundan tashqari, birinchi kanal, NTV, Rossiya 1 telekanallariga nisbatan sanksiyalar, shuningdek, Rossiya sanoat sektoriga qarshi qo'shimcha cheklovlar joriy etiladi.",negative,no
2022-05-09 11:02:06,"Namuna Development kompaniyasining jozibali aksiyasi

Faqat 16 mayga qadar, 100% to'langanda, xaridorlar Toshkent shahar markazidagi turar-joy majmuasidagi kvartiralarga 30% gacha chegirmaga ega bo'ladilar.

Ishlab chiquvchi uylarni loyihalashda innovatsion texnologiyalardan foydalanadi va blok ichida rivojlangan infratuzilmani yaratadi.

Nur LCD-da aholining qulayligi uchun barcha sharoitlar yaratilgan. Rezidentlar kinoteatr, kurort, fitnes zali, kiber zona va boshqalarga tashrif buyurishlari mumkin.

Siz orzu qilingan kvartirani savdo ofisida tanlashingiz mumkin: st.Lashkarbegi, 1.
 
Telefon: (+998) 78-777-00-77.

Sayt: namunadevelopment.uz

Reklama.",positive,no
2022-05-09 09:02:11,"""LUKOYL"" o'zbekistonliklarni xotira va qadrlash kuni bilan tabrikladi. Kompaniya xodimlari o'zlarining ishlab chiqarish faoliyatidagi faxriylarga tashrif buyurishdi va ularga sovg'alar berishdi (reklama huquqi bilan).",positive,yes
2022-05-08 11:53:59,"55 yillik baxtli bolalik tarixi
 
2022 yilda ""konstruktor"" bolalar lageri yubileyini nishonlaydi. 55 yil ichida bu erda 100 mingdan ortiq bola dam oldi.

""Konstruktor"" yubiley mavsumini yangilangan holda kutib oladi. Pavilonlar, ovqat xonasi va tozalash filtrlari bilan jihozlangan katta hovuz qayta qurildi.

Lagerda ikkita basseyn, kinoteatr, raqs maydonchasi, futbol maydoni, trenajyorlar, tennis stollari mavjud. Har bir smenada Neptun kuni o'tkaziladi.

O'zgarishlar:

- 13-24 iyun;
- 4 iyun-5 iyul;
 5-16 iyul kunlari;
 16-27 iyul kunlari;
 27 iyul 7 avgust.

Telefonlar: (+998) 93-549-29-55, (+998) 93-700-96-88.

Reklama.",positive,no
2022-05-08 11:34:59,O'zbekistonlik bokschi Shahram Giyasov AQShda meksikalik Kristian Gomes ustidan g'alaba qozondi va IBF versiyasi bo'yicha Shimoliy Amerika chempionining bo'sh kamarini qo'lga kiritdi.,positive,no
2022-05-08 11:13:00,O'zbekistonlik bokschi Elnur Abduraimov AQShda ikkinchi raundda kubalik Manuel Korrea ustidan muddatidan oldin g'alaba qozondi.,positive,no
2022-05-08 11:02:37,"Tug'ralgan tovuq bilan to'ldirilgan qovoq, qovoq rulosi, qovoq keki, tvorog va qovoq Pancakes va boshqa retseptlar-tanlovdan Zira.uz",positive,no
2022-05-08 10:13:44,"Markaziy bank valyuta kursi narxlarga qanday ta'sir qilishini tahlil qildi. Kursning o'zgarishi inflyatsiyaga to'g'ridan — to'g'ri ta'sir qilishi mumkin-import qilinadigan yakuniy mahsulotlar narxlarining o'zgarishi, shuningdek bilvosita-import qilinadigan xom ashyo narxlarining o'zgarishi. Kursning 1 PP devalvatsiyasi uzoq muddatda asosiy inflyatsiyani 0,28 PP ga tezlashtiradi.",negative,no
2022-05-08 09:00:09,"Tashkent Flower Fest-2022 gullar festivali milliy kutubxona yonidagi maydonni haykaltaroshlik kompozitsiyalari, kamarlar va gulzorlarning ko'pligi bilan katta rang-barang fotozonga aylantirdi. Poytaxt hokimligi va Flowers Garden kompaniyasi hududni bezashda milliondan ortiq jonli mavsumiy gullar va 800 mingdan ortiq sun'iy gullardan foydalangan. Chiroyli qilish mumkinmi yoki yo'qmi, deydi ""Газета.uz"".",positive,no
2022-05-07 21:27:46,"Doktor Strangening ikkinchi qismining uzoq kutilgan premyerasi, gullar festivali, bayram salomi, Jazzirama jazz kontserti, bolalar uchun shou, Garri Potter biluvchilar o'yini, ko'rgazmalar, ziyofatlar va yaqinlashib kelayotgan dam olish kunlaridagi boshqa tadbirlar — tanlovda",positive,no
2022-05-07 20:25:05,Qashqadaryo viloyati qarshi va Qamashi tumanlarida 14 va 16 yoshli qizlar ikki kun ichida o'z joniga qasd qilishdi. Prokuratura organlari tekshirmoqda.,negative,no
2022-05-07 19:00:07,"Toshkent, Samarqand, Buxoro, Urganch, Andijon va Jizzax kinoteatrlari jadvali Afisha.uz. yangilanishlarni havola orqali kuzatib borishingiz mumkin.

Telegram rus tilida: 
O’zbek tilidagi Telegram:",positive,no
2022-05-07 18:07:36,"Ikki fuqaro Bo'stonliq tumanida 2,4 gektar yer sotish uchun jami 980 ming dollardan avans olganida hibsga olingan. Ular xaridorga kelajakda ushbu erni qurilish uchun loyihalashda yordam berishga va'da berishdi. Ushlanganlardan biri tuman yo'l-qurilish boshqarmasi boshlig'ining o'rinbosari bo'ldi.",positive,no
2022-05-07 17:40:05,Toshkent shahar hokimligi 12 ming ko'p qavatli binolarning eskirganlik darajasini o'rganmoqda. Inventarizatsiyani uch oydan keyin yakunlash va kamchiliklarni bartaraf etish rejasini ishlab chiqish rejalashtirilgan.,negative,no
2022-05-07 17:31:00,"Adliya vaziri Ruslanbek Davletovning ta'kidlashicha, Adliya vazirligi tuzilmasini optimallashtirish va boshqaruv apparatini qisqartirish byudjetga kamida 100 mlrd so'm tejash imkonini berdi. Boshqa vazirliklarda ham shunga o'xshash o'zgarishlar kutilmoqda, ammo bu oson bo'lmaydi, chunki davlat idoralari o'z funktsiyalari va vakolatlarini qisqartirishdan manfaatdor emaslar, dedi u. Adliya vazirligi rahbari, shuningdek, O'zbekiston xalqaro reytinglarda o'z mavqeini yaxshilash uchun qanday ish olib borayotganini aytib berdi.",positive,no
2022-05-07 17:20:01,Toshkent shahar hokimligi nima uchun Turkiyaning Outdoor Factory kompaniyasi tanlovsiz loyiha hujjatlarini ishlab chiqish va poytaxtning uchta davlat muzeyini rekonstruksiya qilish loyihasi doirasida pudrat ishlarini bajarish huquqini qo'lga kiritganini tushuntirdi.,negative,no
2022-05-07 17:10:05,"O'zbekiston Milliy Olimpiya qo'mitasi o'zining 30 yilligini eng yaxshi sportchilar, murabbiylar va sport funksionerlariga mukofotlar topshirish bilan nishonladi.",negative,no
2022-05-07 17:01:17,"Haier tomonidan aksiya

O'rnatilgan Haier uskunalari to'plamini sotib olayotganda siz sovg'a sifatida yuqori sifatli pichoqlar to'plamini olishingiz mumkin.

Aksiya may oyining oxirigacha amal qiladi.
 
Telefon: (+998) 71-207-10-01.

Veb-Sayt / Facebook
Instagram | Telegram

Reklama huquqi bilan.",positive,yes
2022-05-07 16:16:50,"Adliya vazirligi, agar qabul qilinsa, xorijiy va offshor kompaniyalarni oxirgi benefitsiar egalari to'g'risidagi ma'lumotlarni oshkor qilishga majbur qiladigan qonun loyihasini ishlab chiqdi va bu korruptsiya va jinoiy daromadlarni legallashtirishga qarshi qanday yordam berishini tushuntirdi.",positive,no
2022-05-07 15:28:52,"Axborot va ommaviy kommunikatsiyalar agentligiga murojaatida mass-media jamg'armasi O'zbekistonda ishlab chiqarilayotgan yangiliklar, tok-shoular va kinoproduksiyalarning gender ekspertizasini o'tkazishni so'raydi.",negative,no
2022-05-07 15:20:57,Toshkent shahrining Uchtepa tumani prokuraturasi tergovchisi 50 ming dollar pora olganida hibsga olingan.,positive,no
2022-05-07 15:01:44,"Zamonaviy Sergeli: o'zbek va turk me'morlari tomonidan ijro etilgan zamonaviy shaharcha

LCD-ning afzalliklari:

- 950 ta mashina uchun er osti avtoturargohi;
- har bir kirish joyida ikkita lift mavjud;
- 1,5 gektar maydonda ekosad;
- hududning markazidagi bolalar bog'chasi.

Kvartiralarda quyidagilar mavjud:

- shiftlarning balandligi-3,30 m;
- kuygan g'isht devorlari;
- alohida xonalar;
- oldindan tugatish.

Uylar 2022-yilning ikkinchi choragida ijaraga beriladi.

Telefonlar: (+998) 71-203-77-79, (+998) 99-000-00-49, (+998) 99-000-00-35.

Instagram | Telegram

Manzil: Sergeli tumani, yangi Sergeli ko'chasi, 23.
Malumot: Sergeli avtomobil bozori.

Reklama.",negative,no
2022-05-07 14:56:18,"Bu yil 34 ta madaniy meros yodgorliklarini tiklash rejalashtirilgan, ishlarning qiymati 75 mlrd so'mni tashkil etadi. Ob'ektlar orasida Buxoro Ark majmuasi, Kalyan masjidi, Amir Olimxon madrasasi, Buxorodagi Talipoch qal'asi qoldiqlari, shuningdek Qoraqalpog'iston, Samarqand, Surxondaryo, Qashqadaryo va Xorazm viloyatlaridagi yodgorliklar mavjud.",positive,no
2022-05-07 13:44:25,"Xotira va qadrlash kuniga bag'ishlangan salyut 9 may kuni soat 21:00 da ""yangi O'zbekiston"" bog'ida tashkil etiladi, deya xabar beradi Mudofaa vazirligi matbuot xizmati.

Joylashuv",negative,no
2022-05-07 13:11:08,Asakada UzAuto tomonidan tiklangan Xo'ja Abdulloh Tugdor maqbarasi ochildi. Qayta tiklash uchun kompaniya butun O'zbekistondan me'moriy yodgorliklarni tiklash bo'yicha mutaxassislarni jalb qildi (reklama huquqi bilan).,positive,yes
