text,clean_text,sentiment
"O'zLiDeP va ""Milliy tiklanish"" partiyalari fraksiyalari Konstitutsiyani ""haqiqatlarga moslashtirish"" va ""yangi O'zbekistonning rivojlanish strategiyasi uchun yanada zamonaviy huquqiy asos""yaratish uchun o'zgartirish kiritish jarayonini boshlash rejalarini e'lon qildi. O'zgartirish taklifi ilgari prezident tomonidan aytilgan edi. Taklif etilayotgan o'zgarishlarning tafsilotlari hali e'lon qilinmagan.",ozlidep va milliy tiklanish partiyalari fraksiyalari konstitutsiyani haqiqatlarga moslashtirish va yangi ozbekistonning rivojlanish strategiyasi uchun yanada zamonaviy huquqiy asosyaratish uchun ozgartirish kiritish jarayonini boshlash rejalarini elon qildi ozgartirish taklifi ilgari prezident tomonidan aytilgan edi taklif etilayotgan ozgarishlarning tafsilotlari hali elon qilinmagan,1
"Hafta davomida havo harorati +25...+30, joylarda — +32 darajagacha bo'ladi. Mamlakatning ayrim hududlarida hafta o'rtalarida qisqa muddatli yomg'ir yog'adi.",hafta davomida havo harorati joylarda darajagacha boladi mamlakatning ayrim hududlarida hafta ortalarida qisqa muddatli yomgir yogadi,1
"Surxondaryodagi maktabda ingliz tili o'qituvchisi darsga tayyorgarlik ko'rmagani uchun o'quvchini kaltaklagan. Tergov boshlandi, ish prokuratura nazorati ostiga olindi. INR o'qituvchining harakatlarini qat'iy qoraladi va natijaga faqat o'qituvchilar va talabalar o'rtasidagi do'stona munosabatlar orqali erishish mumkinligini aytdi.",surxondaryodagi maktabda ingliz tili oqituvchisi darsga tayyorgarlik kormagani uchun oquvchini kaltaklagan tergov boshlandi ish prokuratura nazorati ostiga olindi inr oqituvchining harakatlarini qatiy qoraladi va natijaga faqat oqituvchilar va talabalar ortasidagi dostona munosabatlar orqali erishish mumkinligini aytdi,0
"Toshkent shahar hokimligining poytaxtdagi ko 'p kvartirali uylarning eskirganligini tekshirish to' g 'risidagi arizasi internetda qizg'in muhokamalarga sabab bo' ldi. Aholining bir qismi inventarizatsiyani yangi buzilish to'lqinining boshlanishi deb hisoblashdi. Hokimning kommunal masalalar va it-ni joriy etish bo 'yicha o' rinbosarlari ""Газете.uz"", inventarizatsiya qanday tizimli muammolarni hal qilishga yordam beradi va nima uchun bu muammolarni buzish hal qila olmaydi.",toshkent shahar hokimligining poytaxtdagi ko p kvartirali uylarning eskirganligini tekshirish to g risidagi arizasi internetda qizgin muhokamalarga sabab bo ldi aholining bir qismi inventarizatsiyani yangi buzilish tolqinining boshlanishi deb hisoblashdi hokimning kommunal masalalar va it ni joriy etish bo yicha o rinbosarlari uz inventarizatsiya qanday tizimli muammolarni hal qilishga yordam beradi va nima uchun bu muammolarni buzish hal qila olmaydi,0
"Finlyandiyaning NATOga a'zo bo'lish qaroridan so'ng, Shvetsiyaning hukmron partiyasi ham xuddi shunday niyatni bildirdi. Ittifoqqa kirmaslik Shvetsiyani zaif ahvolga solib qo'yadi, dedi Bosh vazir Magdalena Andersson.",finlyandiyaning natoga azo bolish qaroridan song shvetsiyaning hukmron partiyasi ham xuddi shunday niyatni bildirdi ittifoqqa kirmaslik shvetsiyani zaif ahvolga solib qoyadi dedi bosh vazir magdalena andersson,0
"Abdurasul Abdurahmonov, bundan oldin SGB tuzilmalarida ishlagan, Surxondaryo viloyati hokimining jamoat va diniy tashkilotlar bilan aloqalar bo'yicha o'rinbosari etib tayinlangan.",abdurasul abdurahmonov bundan oldin sgb tuzilmalarida ishlagan surxondaryo viloyati hokimining jamoat va diniy tashkilotlar bilan aloqalar boyicha orinbosari etib tayinlangan,0
"Moskva birjasi yaqin kelajakda saytda mavjud bo'lgan valyutalar ro'yxatini kengaytirishni rejalashtirmoqda. Xususan, o'zbek summalari bilan savdolar boshlanishi muhokama qilinmoqda, deya xabar beradi RBK. Muhokama G'arb sanktsiyalari, dollar savdosi hajmining pasayishi va Rossiyada valyuta nazorati choralari fonida olib borilmoqda. Ushbu mexanizm parallel import uchun ham ishlatilishi mumkin.",moskva birjasi yaqin kelajakda saytda mavjud bolgan valyutalar royxatini kengaytirishni rejalashtirmoqda xususan ozbek summalari bilan savdolar boshlanishi muhokama qilinmoqda deya xabar beradi rbk muhokama garb sanktsiyalari dollar savdosi hajmining pasayishi va rossiyada valyuta nazorati choralari fonida olib borilmoqda ushbu mexanizm parallel import uchun ham ishlatilishi mumkin,1
O'zbekiston prezidenti BAAga ushbu mamlakatning sobiq prezidenti Shayx Xalifa bin Zayd Al Naxayan xotirasiga bag'ishlangan motam tadbirlarida ishtirok etish uchun jo'nab ketdi.,ozbekiston prezidenti baaga ushbu mamlakatning sobiq prezidenti shayx xalifa bin zayd al naxayan xotirasiga bagishlangan motam tadbirlarida ishtirok etish uchun jonab ketdi,1
"Toshkent hayvonot bog'ida bugun ""uyga yo'l""xayriya ko'rgazmasi davom etmoqda. Ko'rgazmaning maqsadi-qo'lga olish xizmatidan ozod qilingan yoki ko'chada olib ketilgan it va mushuklarga mehribon oilada yashash uchun yana bir imkoniyat berish. Evgeniy Sorochinning ko'rgazmaning birinchi kunidan boshlab fotosurati.



u",toshkent hayvonot bogida bugun uyga yolxayriya korgazmasi davom etmoqda korgazmaning maqsadi qolga olish xizmatidan ozod qilingan yoki kochada olib ketilgan it va mushuklarga mehribon oilada yashash uchun yana bir imkoniyat berish evgeniy sorochinning korgazmaning birinchi kunidan boshlab fotosurati u,1
"""Uyga yo'l"" xayriya ko'rgazmasi Toshkent hayvonot bog'ida bo'lib o'tadi. Uning asosiy ishlaydigan yuzlari-bu qo'lga olish xizmatlaridan ozod qilingan yoki ko'chada olib ketilgan adashgan itlar va Mushuklar. Tashkilotchilarning fikricha, ko'rgazma hayvonlarga mehribon oilada yashash uchun yana bir imkoniyat beradi. 

Kim allaqachon uyga yo'l topishga muvaffaq bo'lganligi haqida ""Газета.uz"".",uyga yol xayriya korgazmasi toshkent hayvonot bogida bolib otadi uning asosiy ishlaydigan yuzlari bu qolga olish xizmatlaridan ozod qilingan yoki kochada olib ketilgan adashgan itlar va mushuklar tashkilotchilarning fikricha korgazma hayvonlarga mehribon oilada yashash uchun yana bir imkoniyat beradi kim allaqachon uyga yol topishga muvaffaq bolganligi haqida uz,1
"O'zbekistonda o'smir bolalar salomatligi va farovonligini himoya qilish milliy strategiyasi loyihasi qariyb ikki yildan beri muhokama qilinmoqda. Shu bilan birga, o'g'il va qiz bolalar o'rtasida yo'l-transport hodisalari va o'z joniga qasd qilishda bolalar o'limi darajasi qabul qilib bo'lmaydigan darajada yuqori bo'lib qolmoqda va shoshilinch kompleks choralarni talab qilmoqda, deydi mutaxassislar.",ozbekistonda osmir bolalar salomatligi va farovonligini himoya qilish milliy strategiyasi loyihasi qariyb ikki yildan beri muhokama qilinmoqda shu bilan birga ogil va qiz bolalar ortasida yol transport hodisalari va oz joniga qasd qilishda bolalar olimi darajasi qabul qilib bolmaydigan darajada yuqori bolib qolmoqda va shoshilinch kompleks choralarni talab qilmoqda deydi mutaxassislar,1
Bir oy davomida O'zbekiston tasviriy san'at galereyasida (NBU) Savitskiy nomidagi muzey kolleksiyasidan asarlar ko'rgazmasi bo'lib o'tdi. Taqdim etilgan ishlar mualliflari Qoraqalpog'iston badiiy maktabini shakllantirishda muhim rol o'ynadi. Galereya direksiyasining taklifiga binoan san'atshunos Marin Babanazarova ekspozitsiya bo'ylab ekskursiya o'tkazdi va Qoraqalpog'iston tasviriy san'ati tarixida birinchi sahifalarni kim yozganini aytib berdi.,bir oy davomida ozbekiston tasviriy sanat galereyasida nbu savitskiy nomidagi muzey kolleksiyasidan asarlar korgazmasi bolib otdi taqdim etilgan ishlar mualliflari qoraqalpogiston badiiy maktabini shakllantirishda muhim rol oynadi galereya direksiyasining taklifiga binoan sanatshunos marin babanazarova ekspozitsiya boylab ekskursiya otkazdi va qoraqalpogiston tasviriy sanati tarixida birinchi sahifalarni kim yozganini aytib berdi,1
"Bugungi kunda donning davlat va bozor narxlari o'rtasidagi farq vositachilar va poraxo'rlarga to'g'ri keladi va fermer bundan hech qanday foyda ko'rmaydi, dedi prezident. Uning so'zlariga ko'ra, tizimni yaxshilash kerak, aks holda iqtisodiyotni rivojlantirish mumkin bo'lmaydi. Shavkat Mirziyoyev, shuningdek, hokimiyat iloji boricha non narxining ko'tarilishining salbiy oqibatlarini oldini olishini aytdi.",bugungi kunda donning davlat va bozor narxlari ortasidagi farq vositachilar va poraxorlarga togri keladi va fermer bundan hech qanday foyda kormaydi dedi prezident uning sozlariga kora tizimni yaxshilash kerak aks holda iqtisodiyotni rivojlantirish mumkin bolmaydi shavkat mirziyoyev shuningdek hokimiyat iloji boricha non narxining kotarilishining salbiy oqibatlarini oldini olishini aytdi,1
"Qozog'istonning Jambul viloyatida avtobus halokatida jabrlangan O'zbekiston fuqarolari vataniga olib ketildi. Kelgan 23 kishidan 18 nafari kasalxonaga yotqizilgan, qolganlari esa uylariga qo'yib yuborilgan. Uchinchi o'lim haqida xabar berilgan.",qozogistonning jambul viloyatida avtobus halokatida jabrlangan ozbekiston fuqarolari vataniga olib ketildi kelgan kishidan nafari kasalxonaga yotqizilgan qolganlari esa uylariga qoyib yuborilgan uchinchi olim haqida xabar berilgan,1
Senat raisi Tanzila Narbayeva boshchiligidagi O'zbekiston delegatsiyasi Ashxobodda Markaziy Osiyo va Rossiya mamlakatlarining birinchi parlamentlararo forumida ishtirok etdi. Bu yerda Markaziy Afrika Respublikasi va Rossiya federatsiyasi mamlakatlarining ayol yetakchilari o'rtasidagi birinchi muloqot bo'lib o'tdi.,senat raisi tanzila narbayeva boshchiligidagi ozbekiston delegatsiyasi ashxobodda markaziy osiyo va rossiya mamlakatlarining birinchi parlamentlararo forumida ishtirok etdi bu yerda markaziy afrika respublikasi va rossiya federatsiyasi mamlakatlarining ayol yetakchilari ortasidagi birinchi muloqot bolib otdi,1
"""Frezier"" keki, ""Eton chalkashligi"" shirinligi, tvorog va qulupnay pirogi, qulupnay trifli va boshqa retseptlar-tanlovdan Zira.uz",frezier keki eton chalkashligi shirinligi tvorog va qulupnay pirogi qulupnay trifli va boshqa retseptlar tanlovdan zirauz,1
"Hokimliklar, vazirliklar, idoralar va davlat kompaniyalari faoliyatidagi korrupsiya xatarlari elektron platforma orqali baholanadi va bartaraf etiladi E-Anticor.uz. korruptsiyaga moyil bo'lgan munosabatlarning ochiq reestrini nashr etishni boshlang. Bunday munosabatlarni bartaraf etish uchun universitetlarda ijodiy imtihonlarni, byudjet tashkilotlarida qurilish-montaj ishlarini va boshqalarni shaffofroq qilish rejalashtirilgan.",hokimliklar vazirliklar idoralar va davlat kompaniyalari faoliyatidagi korrupsiya xatarlari elektron platforma orqali baholanadi va bartaraf etiladi e anticoruz korruptsiyaga moyil bolgan munosabatlarning ochiq reestrini nashr etishni boshlang bunday munosabatlarni bartaraf etish uchun universitetlarda ijodiy imtihonlarni byudjet tashkilotlarida qurilish montaj ishlarini va boshqalarni shaffofroq qilish rejalashtirilgan,1
"Toshkent tumanida janjal paytida qaynonasi kelinini pichoqladi, u kasalxonada vafot etdi. Ayolning uchta farzandi qoldi.",toshkent tumanida janjal paytida qaynonasi kelinini pichoqladi u kasalxonada vafot etdi ayolning uchta farzandi qoldi,0
"Prezident Farg'onada bo'lib o'tgan yig'ilishda klasterlarga bandlik darajasini oshirish bo'yicha talab qo'yilishini ma'lum qildi: ""Klaster faoliyat yuritayotgan hududda ishsizlik bo'lmasligi kerak. Menga 4 kishi boy bo'lishi shart emas, odamlarning turmush darajasi ko'tarilsin"". Iqtisodchilar bu biznesning mas'uliyati emas deb hisoblashadi.",prezident fargonada bolib otgan yigilishda klasterlarga bandlik darajasini oshirish boyicha talab qoyilishini malum qildi klaster faoliyat yuritayotgan hududda ishsizlik bolmasligi kerak menga kishi boy bolishi shart emas odamlarning turmush darajasi kotarilsin iqtisodchilar bu biznesning masuliyati emas deb hisoblashadi,0
Navoiy viloyati hokimining qishloq va suv xo'jaligi masalalari bo'yicha o'rinbosari etib Akmaljon Mahmudaliyev tayinlandi. Bungacha u Farg'ona viloyati Uchkuprik tumani hokimi bo'lib ishlagan,navoiy viloyati hokimining qishloq va suv xojaligi masalalari boyicha orinbosari etib akmaljon mahmudaliyev tayinlandi bungacha u fargona viloyati uchkuprik tumani hokimi bolib ishlagan,0
"Oksana Chusovitina bilan shikastlangan grafitini tuzatishni so'ragan rassom, shahar muallifi Muralov Hasan Maycheev bu qanday sodir bo'lganini tushuntirdi. U boshqa birovning ishini buzish maqsadi yo'qligini aytdi va hamkasbidan kechirim so'radi. 

Kechasi Inkuzart o'z logotipini grafiti yoniga bo'yadi.",oksana chusovitina bilan shikastlangan grafitini tuzatishni soragan rassom shahar muallifi muralov hasan maycheev bu qanday sodir bolganini tushuntirdi u boshqa birovning ishini buzish maqsadi yoqligini aytdi va hamkasbidan kechirim soradi kechasi inkuzart oz logotipini grafiti yoniga boyadi,0
"Katta ekranlarda uchta film premyerasi, qahva va choy festivali, mototsikl mavsumining ochilishi, Humo arenadagi konkida uchish maydonchasi, kontsertlar, ziyofatlar, bolalar uchun tadbirlar, ijodiy mahorat darslari va kelgusi dam olish kunlaridagi boshqa tadbirlar — tanlovda",katta ekranlarda uchta film premyerasi qahva va choy festivali mototsikl mavsumining ochilishi humo arenadagi konkida uchish maydonchasi kontsertlar ziyofatlar bolalar uchun tadbirlar ijodiy mahorat darslari va kelgusi dam olish kunlaridagi boshqa tadbirlar tanlovda,1
"Aprel oyida mehnat muhojirlari O'zbekistonga rekord darajadagi 1,07 milliard dollar jo'natishdi, bu o'tgan yilgi ko'rsatkichdan deyarli 2 baravar ko'p. Rossiya va Qozog'istonda faoliyat yuritayotgan qirg'iz va tojik migrantlari O'zbekistonga pul o'tkazmalarini yuborayotgani keskin o'sishi bilan bog'liq bo'lishi mumkin.",aprel oyida mehnat muhojirlari ozbekistonga rekord darajadagi milliard dollar jonatishdi bu otgan yilgi korsatkichdan deyarli baravar kop rossiya va qozogistonda faoliyat yuritayotgan qirgiz va tojik migrantlari ozbekistonga pul otkazmalarini yuborayotgani keskin osishi bilan bogliq bolishi mumkin,1
"Andijon viloyati marxamat tumani hokimining sobiq yordamchisi aprel oyida uyining shiyponida osilgan holda topilgan, deya tasdiqladi Bosh prokuratura. Endi tergovga qadar tekshirish davom etmoqda. U erkakning bosim yoki haqoratga duchor bo'lmaganligini ko'rsatdi.",andijon viloyati marxamat tumani hokimining sobiq yordamchisi aprel oyida uyining shiyponida osilgan holda topilgan deya tasdiqladi bosh prokuratura endi tergovga qadar tekshirish davom etmoqda u erkakning bosim yoki haqoratga duchor bolmaganligini korsatdi,1
"Toshkentda Inkuzart rassomining Oksana Chusovitina bilan graffiti qayta ishlangan, uning yubkasini chizgan va bayrog'ini o'zgartirgan. Gimnastikachining xabar berishicha, noma'lum shaxslar rasm ustida ""vandalizm aktini"" amalga oshirgan va shu sababli shahar hokimligi uni tuzatishga qaror qilgan. 

Inkuzart intervyusida ""Газете.uz ""hech kim boshqalarning ijodini o'zgartirishga haqli emas""dedi.",toshkentda inkuzart rassomining oksana chusovitina bilan graffiti qayta ishlangan uning yubkasini chizgan va bayrogini ozgartirgan gimnastikachining xabar berishicha nomalum shaxslar rasm ustida vandalizm aktini amalga oshirgan va shu sababli shahar hokimligi uni tuzatishga qaror qilgan inkuzart intervyusida uz hech kim boshqalarning ijodini ozgartirishga haqli emasdedi,0
Qashqadaryo Mirishkor tumanida yashovchi Hayit Bayramova 114 yoshida tug'ilganlik haqidagi guvohnomani olgan. Bu vaqt davomida u shaxsini tasdiqlovchi hujjatsiz yashadi. Tez orada u birinchi pasportini oladi.,qashqadaryo mirishkor tumanida yashovchi hayit bayramova yoshida tugilganlik haqidagi guvohnomani olgan bu vaqt davomida u shaxsini tasdiqlovchi hujjatsiz yashadi tez orada u birinchi pasportini oladi,1
"Samarqand viloyatida Nexia haydovchisi rulda uxlab qoldi. Mashina to'siqqa urilib, yo'ldan chiqib ketdi va yonib ketdi. To'rt yo'lovchi halok bo'ldi. 

Viloyat ichki ishlar boshqarmasi yo'l harakati xavfsizligi boshqarmasi o'z xabarida halok bo'lganlarni tajribasiz haydovchidan yo'l oldida uxlashni talab qilmagani uchun tanqid qiladi.",samarqand viloyatida nexia haydovchisi rulda uxlab qoldi mashina tosiqqa urilib yoldan chiqib ketdi va yonib ketdi tort yolovchi halok boldi viloyat ichki ishlar boshqarmasi yol harakati xavfsizligi boshqarmasi oz xabarida halok bolganlarni tajribasiz haydovchidan yol oldida uxlashni talab qilmagani uchun tanqid qiladi,0
"O'zbekistonda wikistipendiya marafoni internetda sifatli o'zbek tilidagi kontent miqdorini oshirishga qaratilgan. O'zbek Vikipediyasining eng faol muharrirlari 50 mln so'mgacha bir martalik stipendiya oladilar. Aprel oyida Vikipediyaning o'zbek sahifalari 14,6 milliondan ortiq Ko'rildi.",ozbekistonda wikistipendiya marafoni internetda sifatli ozbek tilidagi kontent miqdorini oshirishga qaratilgan ozbek vikipediyasining eng faol muharrirlari mln somgacha bir martalik stipendiya oladilar aprel oyida vikipediyaning ozbek sahifalari milliondan ortiq korildi,1
"Qashqadaryoning G'uzor tumanida hokimning yordamchisi 300 dollar olganidan keyin hibsga olingan. U mahalliy aholiga uni viloyat shoshilinch tibbiy yordam markaziga feldsher etib tayinlashni va'da qilgan. Tuman ma'muriyatining ta'kidlashicha,""hokimning yordamchisi avvalgi ish joyidagi imkoniyatlari tufayli pora olgan va hozirgi lavozimi unga bunday vakolat bermaydi"".",qashqadaryoning guzor tumanida hokimning yordamchisi dollar olganidan keyin hibsga olingan u mahalliy aholiga uni viloyat shoshilinch tibbiy yordam markaziga feldsher etib tayinlashni vada qilgan tuman mamuriyatining takidlashicha hokimning yordamchisi avvalgi ish joyidagi imkoniyatlari tufayli pora olgan va hozirgi lavozimi unga bunday vakolat bermaydi,1
Birlashgan Arab Amirliklari prezidenti Shayx Xalifa ibn Zayd Al Nahayon 73 yoshida vafot etdi.,birlashgan arab amirliklari prezidenti shayx xalifa ibn zayd al nahayon yoshida vafot etdi,0
"Birlashgan millatlar tashkilotining inson huquqlari bo'yicha kengashi Rossiyaning Ukrainadagi inson huquqlari buzilishini tekshirish to'g'risida qaror qabul qildi. 33 mamlakat tergovga ovoz berdi, Xitoy va Eritreya qarshi chiqdi, 12 mamlakat, shu jumladan O'zbekiston ham betaraf qoldi. Birlashgan millatlar tashkilotining inson huquqlari bo'yicha oliy komissari Mishel Bacheletning ta'kidlashicha, ""Kiyev shimolidagi hududlarda suddan tashqari nizolar ko'lami hayratlanarli"".",birlashgan millatlar tashkilotining inson huquqlari boyicha kengashi rossiyaning ukrainadagi inson huquqlari buzilishini tekshirish togrisida qaror qabul qildi mamlakat tergovga ovoz berdi xitoy va eritreya qarshi chiqdi mamlakat shu jumladan ozbekiston ham betaraf qoldi birlashgan millatlar tashkilotining inson huquqlari boyicha oliy komissari mishel bacheletning takidlashicha kiyev shimolidagi hududlarda suddan tashqari nizolar kolami hayratlanarli,0
"Bosh vazirning topshirig'i bilan Qozog'istonga Jambul viloyatida yo'l-transport hodisalarida jabrlangan o'zbekistonliklarga yordam berish uchun hukumat ishchi guruhi yuborildi. Guruh jabrlanganlarga zarur yordam ko'rsatib, fuqarolarning O'zbekistonga qaytishiga yordam beradi.",bosh vazirning topshirigi bilan qozogistonga jambul viloyatida yol transport hodisalarida jabrlangan ozbekistonliklarga yordam berish uchun hukumat ishchi guruhi yuborildi guruh jabrlanganlarga zarur yordam korsatib fuqarolarning ozbekistonga qaytishiga yordam beradi,1
Birlashgan millatlar tashkilotining Yevropa iqtisodiy komissiyasi (EEC) YUNISEF ko'magida O'zbekiston ichki ishlar vazirligi bilan birgalikda mamlakatda yo'l harakati xavfsizligini tekshirishni boshladi. Ko'rib chiqish 12 oy ichida amalga oshiriladi. Uning natijalari mamlakatda yo'l harakati xavfsizligini ta'minlashga qaratilgan yangi siyosatni ishlab chiqish uchun asos bo'lib xizmat qiladi.,birlashgan millatlar tashkilotining yevropa iqtisodiy komissiyasi eec yunisef komagida ozbekiston ichki ishlar vazirligi bilan birgalikda mamlakatda yol harakati xavfsizligini tekshirishni boshladi korib chiqish oy ichida amalga oshiriladi uning natijalari mamlakatda yol harakati xavfsizligini taminlashga qaratilgan yangi siyosatni ishlab chiqish uchun asos bolib xizmat qiladi,1
"O'zbekiston TIV rahbari vazifasini bajaruvchi Vladimir Norov xalqaro hamjamiyatning Afg'onistondagi vaziyatga e'tibori pasayganini ta'kidladi, garchi""u yerdagi vaziyat keskin iqtisodiy inqiroz va og'ir gumanitar vaziyat tufayli qiyinligicha qolmoqda"". U iyul oyida Toshkentda Afg'oniston bo'yicha xalqaro konferensiya o'tkazilgani haqida xabar berdi.",ozbekiston tiv rahbari vazifasini bajaruvchi vladimir norov xalqaro hamjamiyatning afgonistondagi vaziyatga etibori pasayganini takidladi garchiu yerdagi vaziyat keskin iqtisodiy inqiroz va ogir gumanitar vaziyat tufayli qiyinligicha qolmoqda u iyul oyida toshkentda afgoniston boyicha xalqaro konferensiya otkazilgani haqida xabar berdi,1
"Shanba kuni joylarda yomg'ir va momaqaldiroq kutilmoqda, harorat +20 ...  Yakshanba kuni quruq va bulutli bo'ladi, faqat ba'zi tog'li hududlarda qisqa muddatli yomg'ir va momaqaldiroq bo'lishi mumkin.",shanba kuni joylarda yomgir va momaqaldiroq kutilmoqda harorat yakshanba kuni quruq va bulutli boladi faqat bazi togli hududlarda qisqa muddatli yomgir va momaqaldiroq bolishi mumkin,1
"Shavkat Mirziyoyevning xabar berishicha, ba'zi hokimlar yillar davomida yer sotish bilan shug'ullangan. Ularning er munosabatlari vakolatlaridan mahrum bo'lishiga qaramay, er uchastkalarini noqonuniy sotish holatlari hali ham aniqlanmoqda. Uning so'zlariga ko'ra, Farg'ona viloyati hokimligi xodimi yer ajratish to'g'risida qaror qabul qilish uchun hokim Xayrulla Bozorovning imzosini qalbakilashtirgan.",shavkat mirziyoyevning xabar berishicha bazi hokimlar yillar davomida yer sotish bilan shugullangan ularning er munosabatlari vakolatlaridan mahrum bolishiga qaramay er uchastkalarini noqonuniy sotish holatlari hali ham aniqlanmoqda uning sozlariga kora fargona viloyati hokimligi xodimi yer ajratish togrisida qaror qabul qilish uchun hokim xayrulla bozorovning imzosini qalbakilashtirgan,0
Farg'ona viloyatining Oltiariq tumanida 1000 gektarlik uzumzor va bog ' tashkil etilgan. Loyihaning qiymati 102 mlrd so'mga baholanmoqda. Bu yerda yiliga 74 mlrd so'mga 15 ming tonna hosil olish kutilmoqda. Majmuaga tashrif buyurgan Shavkat Mirziyoyev bu bog'lar va uzumzorlar xususiylashtirilishini ma'lum qildi.,fargona viloyatining oltiariq tumanida gektarlik uzumzor va bog tashkil etilgan loyihaning qiymati mlrd somga baholanmoqda bu yerda yiliga mlrd somga ming tonna hosil olish kutilmoqda majmuaga tashrif buyurgan shavkat mirziyoyev bu boglar va uzumzorlar xususiylashtirilishini malum qildi,0
"Bosh prokuraturaning tekshiruvlari natijasida O'zbekiston bo'ylab madaniy meros yodgorliklari hududida noqonuniy binolar qurilishi aniqlandi. Xususan, mobil aloqa operatori Termizdagi ""Manguzartepa"" arxeologik yodgorligiga antenna o'rnatdi. Noqonuniy binolarni buzish to'g'risidagi da'volar sudlarga yuborilgan.",bosh prokuraturaning tekshiruvlari natijasida ozbekiston boylab madaniy meros yodgorliklari hududida noqonuniy binolar qurilishi aniqlandi xususan mobil aloqa operatori termizdagi manguzartepa arxeologik yodgorligiga antenna ornatdi noqonuniy binolarni buzish togrisidagi davolar sudlarga yuborilgan,0
Astronomlar bizning Galaktikamiz markazida supermassiv qora tuynuk soyasining birinchi fotosuratini nashr etishdi. 2017 yil aprel oyida olingan suratlar besh yil davomida qayta ishlangan.,astronomlar bizning galaktikamiz markazida supermassiv qora tuynuk soyasining birinchi fotosuratini nashr etishdi yil aprel oyida olingan suratlar besh yil davomida qayta ishlangan,1
"Engelberg 8000 oyna tizimi shovqin, issiqlik yoki sovuqdan himoya qiladi
 
Engelberg 8000-bu qulaylik va ishonchlilikning yangi ramzi. Kengaytirilgan PVX tizimi Evropa sertifikatiga ega va ko'plab afzalliklarga ega:

- kengaytirilgan Profil;
- issiqlik va ovoz yalıtımının ortishi;
- oqlangan dizayn, ranglar va to'qimalarning xilma-xilligi;
- kafolat va xizmat ko'rsatish.
 
Engelberg 8000 oyna tizimlari faqat imo kompaniyasining rasmiy ko'rgazmalarida namoyish etiladi.
 
Siz veb-saytda yoki telefon orqali buyurtma berishingiz mumkin: (+998) 71-207-77-77.

Qo'shimcha ma'lumotni Telegram'dan olishingiz mumkin.

Reklama.",engelberg oyna tizimi shovqin issiqlik yoki sovuqdan himoya qiladi engelberg bu qulaylik va ishonchlilikning yangi ramzi kengaytirilgan pvx tizimi evropa sertifikatiga ega va koplab afzalliklarga ega kengaytirilgan profil issiqlik va ovoz yalıtımının ortishi oqlangan dizayn ranglar va toqimalarning xilma xilligi kafolat va xizmat korsatish engelberg oyna tizimlari faqat imo kompaniyasining rasmiy korgazmalarida namoyish etiladi siz veb saytda yoki telefon orqali buyurtma berishingiz mumkin qoshimcha malumotni telegramdan olishingiz mumkin reklama,1
"Qozog'istonning Jambul viloyatida 47 nafar O'zbekiston fuqarosi bo'lgan yo'lovchi avtobusi ag'darildi. 2 kishi voqea joyida vafot etdi, 18 kishi kasalxonaga yotqizildi. Ilgari, baxtsiz hodisaning sababi ob-havo sharoitining yomonlashishi deb nomlangan.",qozogistonning jambul viloyatida nafar ozbekiston fuqarosi bolgan yolovchi avtobusi agdarildi kishi voqea joyida vafot etdi kishi kasalxonaga yotqizildi ilgari baxtsiz hodisaning sababi ob havo sharoitining yomonlashishi deb nomlangan,0
"O'zgidromet 13-14 may kunlari mamlakatning bir qator hududlarida kutilayotgan toshqin hodisalari haqida ogohlantirdi. Shu kunlarda yomg'ir kutilmoqda, ba'zi joylarda kuchli, do'l bo'lishi mumkin.",ozgidromet may kunlari mamlakatning bir qator hududlarida kutilayotgan toshqin hodisalari haqida ogohlantirdi shu kunlarda yomgir kutilmoqda bazi joylarda kuchli dol bolishi mumkin,1
"Jahon sog'liqni saqlash tashkiloti onlayn ommaviy axborot vositalari va ijtimoiy tarmoqlarning transchegaraviy tabiati tufayli nazorat qilish qiyin bo'lgan agressiv raqamli spirtli ichimliklar marketingi haqida ogohlantiradi. Mamlakatlarning hamkorligi va spirtli ichimliklar marketingini xalqaro tartibga solish butun dunyo bo'ylab yoshlarning hayotini saqlab qolishi va yaxshilashi mumkin, deydi tashkilot.",jahon sogliqni saqlash tashkiloti onlayn ommaviy axborot vositalari va ijtimoiy tarmoqlarning transchegaraviy tabiati tufayli nazorat qilish qiyin bolgan agressiv raqamli spirtli ichimliklar marketingi haqida ogohlantiradi mamlakatlarning hamkorligi va spirtli ichimliklar marketingini xalqaro tartibga solish butun dunyo boylab yoshlarning hayotini saqlab qolishi va yaxshilashi mumkin deydi tashkilot,1
